Substance,EDGAR Country Code,Country,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
CO2,JPN,Japan,"8,487,515,695","8,464,520,909","8,930,015,699","1,006,624,484","1,003,188,156","9,486,801,429","9,807,331,501","1,005,778,875","1,006,374,062","1,030,144,046","1,003,143,378","9,815,855,389","9,397,607,266","9,432,447,069","1,011,048,755","9,834,576,311","9,804,800,308","987,784,011","106,066,808","1,090,494,256","1,166,823,707","1,176,860,426","1,181,881,229","1,174,745,544","1,227,960,951","1,238,639,846","1,251,462,375","1,236,953,854","118,976,373","1,230,727,461","1,248,806,757","1,235,222,143","1,269,429,487","1,276,711,259","1,271,384,113","1,283,017,649","1,260,299,181","1,296,250,717","1,224,959,279","1,161,412,059","1,220,453,499","1,273,345,496","1,311,299,788","1,326,710,105","1,276,255,487","1,235,418,674","1,232,876,857","1,217,848,429","1,179,217,637","1,139,497,426","1,072,169,518","1,084,921,641","1,009,978,727","9,447,586,103"
CO2,KAZ,Kazakhstan,"1,850,483,524","1,847,902,029","1,967,203,394","2,101,773,796","2,183,223,022","2,279,043,425","2,339,973,695","2,375,530,424","2,503,337,291","2,550,040,917","2,638,378,019","249,834,517","2,395,357,247","2,350,245,414","2,275,385,706","2,207,291,754","2,213,695,835","2,360,521,559","2,441,273,803","2,411,786,995","2,486,267,077","2,599,273,028","2,653,081,518","2,261,225,382","2,038,205,549","1,803,208,096","1,580,191,364","1,373,051,855","1,415,811,054","1,296,482,038","1,322,189,739","1,304,714,279","1,455,283,602","1,621,486,667","1,745,506,143","187,591,012","2,101,864,823","2,195,977,932","2,596,125,876","2,313,649,012","2,498,918,072","2,683,283,694","2,672,795,767","2,861,995,551","2,322,970,556","2,053,863,488","2,157,308,122","2,276,837,669","2,288,930,449","2,169,354,316","2,247,304,208","2,448,642,611","2,402,204,344","2,398,671,134"
CO2,KEN,Kenya,"3,748,038,459","3,747,825,075","3,913,243,432","4,053,505,337","4,092,583,852","4,029,114,022","4,586,078,271","4,904,878,759","490,707,002","4,846,126,711","519,739,688","5,166,127,948","4,839,402,981","4,520,189,618","5,235,793,257","5,382,639,882","6,011,908,448","6,253,976,954","6,220,805,556","656,571,439","646,572,671","6,216,112,997","6,295,198,347","6,189,838,551","6,283,718,031","6,717,428,455","7,396,577,701","7,112,826,894","7,780,708,962","7,985,978,491","8,905,069,769","8,250,791,284","8,007,690,173","7,229,343,897","805,029,668","9,023,752,797","1,005,251,271","1,005,217,703","1,061,187,943","1,251,085,021","1,355,050,983","1,398,475,834","1,298,827,907","1,433,785,243","1,639,809,732","177,396,284","1,923,027,758","1,993,880,485","1,911,361,016","1,941,345,395","1,920,846,858","2,148,780,879","2,138,960,598","217,336,726"
CO2,KGZ,Kyrgyzstan,"1,545,257,372","1,547,338,493","1,643,118,633","1,730,331,091","1,807,298,573","19,138,377","1,981,997,227","2,034,687,443","21,313,618","2,184,485,971","2,296,469,688","220,344,843","2,088,494,949","197,800,971","1,881,911,877","1,827,025,821","1,817,674,524","1,986,651,653","2,056,649,534","2,062,605,686","2,365,687,204","2,126,155,965","1,399,886,916","1,028,714,672","6,730,284,684","4,757,979,047","5,915,621,506","5,836,762,141","6,156,822,095","4,913,881,168","4,797,754,827","4,030,654,949","5,038,320,569","5,659,782,871","5,610,458,375","5,613,029,124","5,590,054,618","6,740,922,657","7,823,173,881","7,041,249,781","6,605,318,291","7,903,558,961","1,044,068,818","9,686,217,664","994,111,277","103,156,806","9,740,853,507","9,636,589,561","1,147,114,527","1,022,596,513","9,307,726,833","1,050,496,531","1,031,097,819","1,046,398,685"
CO2,KHM,Cambodia,"213,194,316","216,117,778","232,398,976","283,366,833","321,418,518","271,988,151","26,842,724","280,921,683","258,948,902","271,635,796","291,454,173","303,296,961","327,918,302","367,242,827","367,886,104","406,047,648","353,707,431","400,881,136","43,226,267","417,653,434","432,302,538","47,686,345","522,892,933","530,297,522","545,188,909","1,500,873,479","1,666,206,823","1,779,040,582","1,993,690,781","1,942,130,913","2,000,925,883","21,871,565","2,247,490,768","241,763,333","2,419,093,702","2,700,840,711","300,734,029","3,696,547,671","4,096,650,297","4,873,597,635","5,157,947,631","5,363,293,334","5,630,270,088","5,691,512,015","7,028,671,101","8,513,985,009","1,059,105,868","1,184,873,007","1,233,587,503","1,585,506,024","1,659,981,964","1,677,745,647","1,735,450,319","1,797,008,245"
CO2,KIR,Kiribati,"18,840,485","18,842,482","20,089,357","24,161,808","29,646,087","24,492,627","24,132,914","25,480,615","25,286,439","27,170,666","2,925,596","28,955,529","28,524,784","28,206,548","12,664,273","13,999,876","12,525,773","16,733,887","1,687,222","16,261,157","16,828,693","17,635,267","1,916,507","19,427,331","19,966,373","18,131,102","18,330,338","18,888,016","19,436,182","19,433,672","3,286,088","29,546,009","43,730,337","4,473,165","46,426,728","61,616,336","66,165,182","61,624,406","68,624,387","5,804,246","61,062,832","56,981,552","55,822,023","60,098,163","60,651,368","62,297,585","67,824,012","78,871,894","80,625,235","83,770,747","851,244","89,257,869","94,215,263","97,443,556"
CO2,KNA,Saint Kitts and Nevis,"14,695,545","14,681,938","17,867,611","18,025,402","16,066,214","19,438,428","17,627,344","19,455,187","19,457,628","19,242,811","19,022,682","18,662,206","1,744,793","17,098,436","19,005,253","1,906,968","16,996,847","18,053,964","20,671,697","21,194,854","20,695,988","27,664,156","27,844,657","33,573,818","39,880,666","33,617,869","38,883,756","39,918,907","40,868,475","41,402,953","49,516,178","50,456,802","57,522,874","59,941,885","6,516,012","60,658,865","69,144,682","76,398,958","80,344,079","90,413,695","98,644,204","77,674,317","79,721,206","90,898,224","97,186,264","101,756,948","111,405,222","103,861,083","108,746,449","124,932,329","10,142,842","112,201,195","112,661,137","118,782,358"
CO2,KOR,South Korea,"6,202,201,987","6,268,103,598","645,678,898","7,957,986,281","8,369,975,728","9,077,213,653","1,014,655,017","1,155,534,895","122,194,346","1,389,696,024","141,426,114","1,473,654,002","1,472,232,379","1,603,249,528","1,804,627,763","1,889,029,017","1,967,499,195","2,025,340,019","2,286,543,468","2,407,456,394","2,721,236,693","2,991,141,524","3,189,315,496","3,464,258,868","3,733,352,307","4,047,418,294","4,316,152,302","4,555,124,761","3,894,260,553","4,243,853,096","4,741,579,347","4,824,925,158","4,912,709,756","4,954,967,813","5,157,024,983","5,153,954,189","5,219,082,621","5,329,918,471","5,433,167,431","5,513,671,782","5,981,277,172","6,289,048,698","6,321,470,818","6,288,749,478","623,523,208","6,426,905,827","6,598,855,677","6,678,612,997","6,705,627,108","6,511,218,148","6,142,016,622","6,310,712,499","5,878,176,264","5,735,356,594"
CO2,KWT,Kuwait,"386,332,808","4,099,539,107","416,429,491","3,727,415,014","3,034,985,696","2,596,475,312","2,659,154,867","2,620,181,586","3,021,152,718","3,469,551,781","3,247,137,413","3,073,985,358","3,283,541,018","3,544,492,518","3,611,893,268","4,083,733,341","4,394,226,649","4,720,807,224","5,673,061,021","6,627,026,889","3,240,764,707","384,974,412","2,696,281,786","3,427,684,682","4,073,311,219","4,031,189,356","3,964,594,938","4,174,818,156","4,632,658,921","4,988,907,691","544,772,668","5,750,534,805","6,008,191,422","6,317,468,056","6,722,925,899","754,288,332","7,807,004,365","7,631,141,121","8,172,774,824","8,351,930,062","8,649,829,878","8,987,420,242","9,077,204,693","9,317,368,919","9,127,309,359","94,685,856","9,723,528,909","962,003,369","9,799,861,992","9,882,198,368","986,103,361","1,061,440,519","1,093,973,139","111,633,539"
CO2,LAO,Laos,"28,831,477","288,553,103","307,455,231","368,757,819","451,225,283","374,091,095","368,837,602","389,171,539","386,341,109","414,749,321","446,228,625","182,518,798","165,999,357","178,571,199","148,264,177","177,099,118","190,655,552","215,967,793","218,105,933","237,310,441","257,587,743","314,977,001","347,381,699","366,138,537","403,797,298","396,509,303","465,236,354","514,230,368","551,321,175","534,656,687","934,486,662","1,029,056,468","1,154,445,899","1,200,038,446","125,797,201","1,302,554,977","1,708,601,263","1,805,980,013","2,109,451,533","2,640,721,843","2,961,442,611","3,126,175,043","3,335,711,391","3,944,224,424","4,387,349,726","8,927,411,611","158,708,821","1,924,407,554","198,620,784","193,699,184","1,943,778,385","2,381,659,411","2,455,091,086","2,602,083,544"
CO2,LBN,Lebanon,"5,430,333,527","5,502,765,437","6,011,555,289","7,411,696,293","7,530,891,741","670,961,109","6,300,213,259","5,475,698,137","6,626,373,915","7,449,230,367","753,328,104","7,623,071,092","5,614,143,737","5,989,016,848","6,119,620,426","712,239,228","7,520,552,292","7,690,510,237","5,932,063,544","5,973,160,531","5,973,177,884","7,409,309,792","7,959,085,953","1,140,233,031","1,252,620,386","1,452,200,556","1,507,999,497","1,655,979,369","164,435,679","1,694,457,567","153,064,978","1,651,643,608","164,638,471","1,646,865,464","1,668,831,605","1,657,383,598","1,613,208,624","1,494,613,113","1,831,023,407","2,155,768,546","2,065,721,093","209,802,019","234,349,044","231,025,724","2,496,745,023","2,690,335,696","2,786,375,177","2,929,470,541","2,749,176,361","2,700,228,399","2,181,871,627","1,685,912,358","16,871,182","1,733,205,484"
CO2,LBR,Liberia,"97,159,733","966,026,815","967,959,021","998,976,812","1,073,434,799","1,115,625,775","1,161,577,599","1,200,272,291","1,231,604,202","1,437,139,852","1,375,810,641","1,217,456,154","1,116,980,412","1,230,490,174","1,092,629,018","1,096,573,988","853,053,606","892,927,813","1,072,840,851","800,001,898","374,661,418","256,589,093","230,622,029","247,088,394","246,426,717","253,270,622","275,301,248","272,355,773","289,288,215","300,124,003","402,435,068","45,753,605","463,111,939","500,239,739","544,949,197","681,900,021","72,347,772","668,124,636","562,995,745","523,980,022","798,001,318","893,438,906","990,290,211","918,524,182","1,185,333,422","1,223,410,464","1,372,862,188","1,207,447,479","1,375,672,613","1,452,538,495","1,546,633,256","1,617,262,689","168,001,558","1,636,886,782"
CO2,LBY,Libya,"3,956,180,622","2,765,048,828","2,071,004,092","1,937,659,645","1,299,417,678","1,623,939,444","2,091,962,747","226,080,394","2,428,668,137","2,713,004,776","2,806,101,333","2,507,495,377","2,813,151,706","2,654,718,183","2,702,028,114","2,519,674,793","2,862,234,826","2,804,596,417","2,949,902,593","287,825,406","3,263,919,438","3,285,952,014","3,426,305,081","3,648,980,889","4,247,611,614","4,814,080,654","5,061,916,478","4,687,325,792","4,641,525,571","4,775,307,099","4,928,388,007","4,874,797,056","4,989,545,506","5,378,709,746","5,322,678,765","5,772,238,194","574,743,355","5,374,366,715","5,714,107,388","6,026,407,757","6,366,763,655","4,423,517,994","628,541,888","6,260,756,853","6,179,876,823","5,469,070,995","5,132,671,501","5,551,583,015","5,739,926,136","5,781,851,808","4,581,666,241","5,600,404,537","5,704,660,173","6,125,859,526"
CO2,LCA,Saint Lucia,"29,495,899","29,477,462","35,853,949","36,173,346","3,226,006","39,009,406","35,395,443","39,059,558","39,074,555","386,549","38,222,945","28,257,575","35,091,908","30,164,438","33,510,972","43,093,041","44,968,783","5,178,441","70,661,879","72,450,979","70,758,507","71,070,188","71,551,078","69,771,429","84,236,847","82,800,656","82,122,458","84,333,677","86,337,426","87,466,993","96,479,607","10,335,544","97,225,706","113,187,174","109,606,421","115,137,448","127,782,335","138,203,309","149,364,681","161,043,511","18,203,448","140,920,038","145,648,996","166,472,536","177,514,399","182,115,032","196,071,013","196,020,603","187,128,568","311,995,704","253,176,068","280,049,266","281,241,996","296,559,408"
CO2,LKA,Sri Lanka,"311,976,301","3,149,968,505","3,782,097,314","3,944,844,179","3,396,496,637","2,986,060,071","30,530,967","3,295,045,277","3,892,482,916","4,209,179,306","4,206,840,195","4,335,137,308","4,935,340,582","5,037,816,422","4,417,899,939","4,018,762,401","3,976,062,266","4,559,293,533","4,389,251,607","4,174,697,033","423,730,464","4,423,768,798","5,510,083,085","53,942,851","6,221,210,209","6,241,478,686","8,808,796,825","8,786,047,499","9,073,034,068","1,002,614,032","1,146,484,039","1,137,228,868","1,189,685,778","1,285,727,376","1,327,683,157","1,442,814,151","1,319,247,947","1,412,244,958","133,031,689","1,277,588,625","1,351,680,659","1,590,654,705","17,892,888","1,483,562,401","1,787,912,237","1,970,826,439","2,348,387,597","2,340,786,432","2,197,989,292","2,397,140,063","2,215,938,699","2,272,308,512","1,998,018,203","2,051,799,691"
CO2,LSO,Lesotho,"7,362,941","73,680,583","73,367,994","75,901,223","81,814,048","84,950,755","88,039,495","91,141,584","92,640,215","10,665,867","104,799,357","100,480,492","93,501,574","102,223,261","98,842,806","108,073,258","117,481,184","164,671,284","104,948,349","139,807,402","108,658,635","135,374,312","11,522,645","111,375,276","12,136,501","124,633,632","129,239,068","12,929,656","126,614,458","130,332,493","353,719,826","362,796,104","383,170,413","388,790,439","406,806,374","408,383,863","418,481,728","534,747,773","438,470,332","513,660,319","52,479,583","549,275,454","584,546,785","588,785,824","600,788,285","591,552,752","651,154,359","704,305,335","689,890,473","73,883,376","775,917,636","789,365,488","851,828,831","878,312,664"
CO2,LTU,Lithuania,"199,276,885","1,999,298,655","2,130,605,094","2,289,474,006","2,448,887,408","2,610,640,453","2,726,138,589","2,822,743,399","293,338,879","3,032,137,308","3,158,413,641","3,191,051,179","3,202,303,542","3,218,536,517","3,277,450,572","3,274,111,242","3,326,935,593","3,361,542,515","3,359,662,167","3,311,760,014","3,512,183,736","3,697,594,996","2,088,750,748","1,621,728,464","1,573,365,946","1,511,615,444","1,559,639,853","1,506,572,913","1,592,387,312","1,333,093,338","1,165,589,384","1,239,052,036","1,246,977,935","1,249,151,155","1,306,474,128","1,395,676,465","1,419,275,864","1,556,536,707","1,582,830,485","132,074,334","1,403,904,708","1,431,800,437","1,448,830,537","1,336,142,678","132,087,077","1,365,758,059","1,351,649,456","1,396,085,186","1,401,594,346","1,429,389,633","1,425,123,063","1,432,901,879","1,315,013,622","1,311,462,075"
CO2,LUX,Luxembourg,"1,968,012,287","1,828,216,999","1,791,192,771","1,934,483,532","1,780,867,142","1,408,984,836","1,502,287,329","1,428,797,126","1,547,269,862","146,539,404","1,367,211,468","1,168,259,378","1,092,426,395","1,015,055,524","1,119,341,661","1,131,610,147","1,104,763,927","1,044,516,415","1,091,593,018","1,171,582,081","1,197,842,336","1,245,892,142","1,217,267,481","1,239,517,428","1,147,205,807","9,078,333,318","9,147,783,371","8,548,370,649","7,806,186,414","8,166,054,567","8,800,669,796","9,334,101,963","1,003,214,627","1,045,413,724","1,188,017,014","1,211,413,656","1,194,199,125","1,134,154,879","1,121,247,012","1,060,970,592","112,132,608","1,108,992,965","1,086,762,801","1,032,339,113","9,819,789,286","9,309,285,336","9,041,289,163","9,188,186,738","9,468,765,026","9,618,586,772","7,945,875,815","8,325,164,121","7,262,959,989","7,007,462,613"
CO2,LVA,Latvia,"1,133,969,401","1,135,442,042","1,207,861,675","1,303,108,294","1,394,350,498","1,492,323,184","155,467,959","160,298,183","1,667,706,492","171,879,913","1,785,333,118","1,805,884,913","1,843,827,178","1,865,881,393","187,293,584","1,877,099,543","1,912,403,328","1,937,589,711","1,933,391,466","1,898,488,787","1,961,832,851","1,799,040,944","1,430,431,452","1,205,011,516","1,048,642,857","9,234,577,953","9,249,788,087","8,813,848,426","8,416,757,992","7,865,499,149","722,976,775","7,667,162,947","7,664,435,236","7,914,267,894","7,956,767,958","8,028,875,731","8,538,080,601","891,211,127","8,477,226,962","7,750,738,498","8,878,573,171","8,231,763,325","8,025,566,367","7,777,483,708","7,571,765,161","7,646,089,254","7,478,487,075","743,029,479","8,105,916,546","7,854,371,449","722,279,337","7,427,127,754","6,657,923,881","6,551,100,159"
CO2,MAC,Macao,"303,763,625","303,771,743","323,700,184","38,882,081","476,532,087","394,042,727","388,250,852","409,775,099","406,629,766","436,743,632","470,082,812","450,836,162","472,533,078","649,722,587","630,386,427","572,331","710,116,723","876,081,071","855,629,463","877,265,011","950,628,943","969,335,637","1,098,480,632","1,223,249,554","1,338,050,504","1,214,431,219","1,409,717,095","1,497,485,371","1,650,466,044","1,743,604,982","147,806,303","158,082,578","1,733,857,799","1,755,678,594","2,034,165,628","2,046,906,102","203,380,237","1,927,274,864","1,597,365,615","1,693,588,417","172,010,736","1,688,796,246","1,742,869,136","1,815,070,983","2,088,960,231","2,758,795,283","2,625,711,657","3,192,458,592","2,505,521,751","2,705,993,066","2,870,467,446","2,803,733,988","292,034,245","3,012,355,265"
CO2,MAR,Morocco,"69,303,918","6,953,976,672","7,759,484,064","9,154,005,339","1,011,059,394","1,084,667,213","1,190,336","1,312,921,002","1,403,499,977","1,521,919,777","1,567,979,869","1,577,894,912","1,650,224,954","1,735,339,352","1,752,455,912","1,825,172,327","187,454,523","1,920,056,861","2,023,618,628","2,186,351,252","2,245,262,827","2,353,674,284","2,521,539,905","2,597,132,876","2,811,845,935","2,926,207,078","2,891,128,677","3,045,259,894","3,119,501,336","3,284,040,287","3,355,654,904","3,698,135,739","3,826,136,505","3,808,921,333","4,281,238,595","446,439,674","4,536,701,153","4,600,484,497","4,945,653,459","4,894,006,304","5,202,670,521","5,626,344,765","5,853,462,724","5,847,729,267","5,944,753,774","6,113,085,027","6,099,598,176","6,384,656,189","6,518,269,449","7,185,391,255","6,756,637,671","7,312,642,795","7,029,693,575","69,858,022"
CO2,MDA,Moldova,"1,929,010,015","1,930,706,947","2,042,317,167","2,175,391,257","2,297,068,312","2,464,683,763","2,547,737,926","2,606,760,029","270,573,822","2,771,749,843","2,883,634,344","2,877,430,074","2,909,027,875","2,931,477,694","2,955,915,605","2,977,054,971","3,060,185,766","3,132,911,292","3,153,981,085","3,136,235,538","3,181,740,175","256,522,827","2,040,735,363","1,736,268,006","1,408,267,466","1,225,938,292","1,056,023,129","9,630,555,061","8,785,499,115","7,449,588,575","6,892,462,473","717,856,405","7,306,434,323","7,867,824,207","7,888,494,538","8,328,449,614","8,109,258,931","8,022,752,287","7,924,331,378","7,805,446,782","850,214,109","8,532,076,675","8,350,281,374","7,491,488,127","8,038,137,338","8,296,225,455","8,420,070,536","8,302,404,254","8,858,759,467","9,106,355,141","8,844,809,485","9,647,008,364","9,457,079,309","9,928,220,045"
CO2,MDG,Madagascar,"768,412,938","769,503,872","788,348,318","729,445,733","720,096,564","800,351,341","744,899,716","7,677,506","837,236,545","903,160,004","997,272,449","800,922,511","740,356,777","670,224,337","863,310,655","788,518,507","745,137,339","808,563,832","746,808,011","775,280,722","907,763,854","970,469,361","982,982,053","1,019,038,262","1,255,254,344","1,414,631,942","1,358,861,124","1,490,939,761","1,664,383,861","1,707,505,273","1,694,064,519","1,710,310,659","1,165,996,289","1,549,420,761","1,675,866,805","1,788,016,819","1,714,324,423","1,803,257,634","186,986,677","1,775,757,949","1,968,099,453","229,408,641","2,850,267,931","3,049,045,428","3,133,198,236","3,417,888,424","3,250,748,328","3,552,069,874","3,376,529,958","4,000,297,967","3,108,309,955","408,211,803","3,989,893,768","4,099,124,436"
CO2,MDV,Maldives,"9,856,832","9,894,701","10,555,857","12,633,578","15,419,017","12,887,167","12,752,028","13,470,588","13,420,031","14,410,897","15,507,964","15,406,709","1,524,592","15,143,621","51,268,038","56,660,114","56,736,021","64,477,434","78,784,707","7,596,742","95,217,567","98,756,049","10,842,555","128,148,959","275,417,161","338,680,802","344,865,853","307,111,292","347,687,503","347,620,146","635,826,286","562,208,861","681,039,904","57,743,877","738,813,167","684,662,051","836,382,999","877,814,708","955,809,115","984,124,671","1,053,645,842","1,144,194,734","144,211,324","1,621,221,904","2,192,929,116","1,588,252,079","1,733,706,672","1,835,241,267","2,129,811,289","2,470,794,464","251,207,352","26,341,571","2,780,800,081","2,876,314,087"
CO2,MEX,Mexico,"1,208,912,396","1,212,910,731","1,333,788,038","1,435,012,442","1,583,124,205","1,666,150,422","1,777,694,008","1,838,224,401","2,060,515,908","2,179,589,319","2,410,343,161","2,592,088,852","2,777,251,708","2,614,059,244","2,651,266,422","2,743,545,154","2,699,735,467","2,813,598,307","2,800,083,384","2,932,986,975","2,896,565,162","3,074,663,469","3,111,720,719","3,203,369,215","346,149,188","3,262,393,544","341,884,896","3,606,982,901","3,839,778,985","3,730,690,781","3,967,138,441","3,947,601,458","4,009,324,865","4,206,919,533","4,304,377,014","4,472,891,381","4,639,118,409","4,708,420,851","4,722,657,569","4,615,462,938","4,769,233,096","4,865,189,793","5,062,257,802","494,012,642","4,808,159,619","4,903,005,238","4,963,348,941","5,005,571,177","476,057,005","4,852,646,813","4,278,150,865","4,528,786,217","4,659,444,428","4,870,939,365"
CO2,MKD,North Macedonia,"9,101,273,488","8,536,494,654","8,614,522,777","9,978,333,716","1,025,237,254","8,190,077,088","8,614,553,401","8,884,824,471","8,598,670,335","9,762,624,988","8,957,921,031","9,700,237,745","8,320,913,146","7,744,836,684","907,568,971","9,629,144,558","9,915,884,906","9,536,281,176","9,678,430,969","9,951,998,755","1,118,989,464","9,898,261,528","8,804,108,642","9,040,928,661","8,770,808,192","8,716,359,158","1,027,340,054","9,251,251,516","1,016,710,746","9,366,255,209","9,037,214,859","9,221,176,586","8,689,810,359","9,441,839,964","9,200,934,126","9,662,889,714","9,647,042,597","1,036,108,314","1,014,219,081","9,121,312,871","917,502,174","1,024,383,316","9,620,196,542","8,796,576,849","8,351,438,375","793,751,978","7,624,784,089","7,985,403,037","7,547,963,226","8,683,448,004","7,586,001,828","7,653,754,601","8,384,017,493","8,763,655,053"
CO2,MLI,Mali,"246,903,561","245,635,824","248,000,633","258,796,959","273,287,592","286,417,287","290,616,603","298,497,842","302,639,027","341,490,987","332,492,764","423,728,544","302,094,798","325,196,256","317,438,883","342,643,604","275,672,018","435,832,402","238,934,446","402,730,588","3,185,535","396,709,197","362,338,095","353,359,338","352,942,938","362,431,741","395,452,583","395,579,907","409,343,632","421,207,765","802,432,452","828,168,448","868,189,657","889,809,806","913,746,365","945,838,392","1,145,623,189","1,349,535,312","1,568,471,501","2,012,876,354","1,996,365,777","2,185,549,912","2,302,843,538","2,773,295,101","2,918,317,411","350,426,985","4,540,162,142","5,066,859,783","5,427,299,518","6,245,321,964","6,478,709,845","6,598,642,045","6,845,114,547","666,068,125"
CO2,MLT,Malta,"682,873,314","682,874,614","856,094,777","822,199,117","752,846,183","677,737,329","764,710,469","808,926,818","942,380,648","918,718,145","1,020,834,426","1,155,593,704","1,322,935,916","980,784,655","1,338,033,965","1,169,074,836","1,883,442,603","1,974,489,424","2,147,519,326","2,328,167,796","2,321,800,387","2,217,869,875","2,175,710,795","2,812,932,613","2,515,073,584","2,385,700,446","2,331,061,626","2,476,793,481","2,383,664,138","2,417,583,274","2,134,785,504","2,494,789,984","2,324,105,226","2,613,413,855","2,606,715,275","2,634,717,869","2,659,904,749","2,723,923,506","2,732,521,586","2,518,406,351","2,595,201,041","2,582,334,012","2,724,874,193","2,382,566,234","236,925,754","1,672,086,829","1,365,344,097","1,558,072,584","1,567,281,501","167,292,777","1,620,326,743","1,627,306,754","1,759,531,584","1,684,619,297"
CO2,MMR,Myanmar/Burma,"4,726,422,418","4,749,622,205","4,639,696,229","3,680,655,118","4,256,196,423","4,172,189,169","4,465,267,259","4,787,384,026","4,963,808,848","5,169,735,488","5,467,895,874","5,418,903,879","561,123,557","5,438,801,228","5,951,316,532","6,277,268,338","6,580,098,979","4,975,442,904","4,681,118,683","4,710,147,117","4,432,417,455","4,291,209,281","4,549,454,701","5,087,237,541","6,099,893,469","7,399,811,415","7,781,354,874","7,746,490,486","8,425,130,745","9,244,348,772","1,004,136,728","8,774,005,762","8,843,577,522","1,095,747,741","1,062,998,864","1,124,058,721","1,045,172,985","1,091,668,655","8,354,624,325","7,784,325,489","8,628,751,285","9,172,837,515","1,255,731,384","1,422,042,221","1,773,928,549","197,351,421","2,296,734,332","3,373,487,565","3,350,187,625","3,437,201,342","3,470,614,729","3,182,619,568","3,239,254,944","3,336,836,845"
CO2,MNG,Mongolia,"5,580,577,866","557,968,384","5,132,029,502","5,516,703,431","6,135,646,328","6,312,149,202","6,510,283,514","7,417,782,834","8,002,023,679","8,509,882,888","934,219,743","8,753,918,385","9,437,024,452","9,686,466,247","1,032,176,963","1,192,776,989","1,306,193,899","138,693,024","1,470,675,947","1,396,647,791","1,314,779,657","1,485,817,487","1,295,725,351","1,193,716,762","1,040,620,199","1,034,376,952","8,742,709,474","8,569,257,973","8,596,187,008","8,653,819,502","9,041,855,275","9,012,194,108","9,658,007,708","9,362,346,675","9,576,950,529","1,112,897,914","1,271,724,027","1,321,026,421","1,320,587,256","1,392,852,591","149,055,432","1,623,585,191","176,588,085","1,917,790,162","1,952,855,814","1,802,358,252","1,911,394,183","2,107,189,906","2,295,270,343","2,533,100,173","2,251,044,192","2,484,845,833","2,589,048,054","2,811,711,833"
CO2,MOZ,Mozambique,"31,580,824","3,170,461,623","2,915,580,376","3,102,841,418","2,930,243,819","2,530,602,705","2,568,162,866","2,496,298,574","2,179,154,857","2,058,760,603","2,489,709,704","219,272,027","2,021,870,907","1,843,658,714","1,553,599,731","1,576,186,313","1,541,001,438","1,540,194,897","1,548,243,865","1,531,225,877","1,161,748,084","974,212,393","1,161,307,098","135,103,042","1,145,072,751","1,257,372,145","1,213,286,512","134,137,846","1,296,272,832","1,289,849,493","1,570,842,074","1,896,394,045","1,987,139,972","2,525,350,293","2,780,054,853","266,551,371","2,826,751,092","3,243,599,776","3,149,015,061","3,402,623,359","3,606,397,263","4,249,281,935","4,701,422,081","5,116,865,267","5,790,260,002","6,457,654,923","8,331,260,792","831,152,848","8,054,178,064","8,627,430,826","7,979,875,105","9,288,495,705","1,002,817,097","9,740,080,311"
CO2,MRT,Mauritania,"333,131,435","334,650,636","336,810,092","349,170,592","374,171,376","389,819,604","402,299,779","415,540,463","423,036,079","479,232,425","476,407,388","439,306,819","410,709,688","445,842,067","623,319,222","618,639,355","386,670,997","706,070,301","83,591,335","888,991,669","70,613,528","89,185,468","228,121,041","2,260,096,558","2,349,268,961","2,443,544,418","2,423,986,982","239,869,686","2,441,376,468","2,486,958,946","1,066,730,122","1,163,643,262","1,292,677,323","1,352,524,236","1,486,042,986","1,539,866,139","1,704,305,853","1,877,687,463","211,149,925","2,102,724,988","2,115,509,302","2,284,166,738","2,557,661,108","2,341,390,018","2,689,422,323","2,736,666,403","2,602,603,268","3,737,806,557","3,931,349,095","4,319,260,963","4,508,808,313","459,154,417","4,779,603,519","4,650,269,249"
CO2,MTQ,Martinique,"213,099,705","215,566,829","256,100,794","259,971,421","238,166,625","275,744,851","257,402,763","281,057,106","284,478,045","283,677,273","297,630,332","297,097,368","296,061,042","286,829,915","275,414,714","319,163,334","345,766,216","402,603,931","505,169,975","669,445,658","720,692,121","625,808,783","661,070,573","823,375,436","828,820,984","823,800,733","814,820,925","844,304,866","855,294,638","864,186,419","672,502,853","672,971,426","713,090,563","727,125,212","71,498,047","715,645,076","778,504,798","833,782,502","849,332,134","928,590,636","99,805,409","1,038,806,998","103,859,211","104,020,745","1,040,562,362","1,042,446,427","1,041,670,952","104,168,761","1,041,118,028","1,040,555,581","777,632,538","91,614,249","1,039,797,621","1,091,369,448"
