eu_priority,secondary_index,decile,country,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Equality,Digital Skills,4,LV,0.5037745183782818,0.5037745183782818,0.5037745183782818,0.5037745183782818,0.5037745183782818,0.5037745183782818,0.5037745183782818,0.5037745183782818,0.5037745183782818,0.5037745183782818,0.4844929038301651,0.964663207604605,0.964663207604605,0.964663207604605,0.964663207604605,0.964663207604605,0.964663207604605,0.964663207604605,0.964663207604605,0.964663207604605
Equality,Digital Skills,4,MT,0.9159174838079328,0.9159174838079328,0.9159174838079328,0.9159174838079328,0.9159174838079328,0.9159174838079328,0.9159174838079328,0.9159174838079328,0.9159174838079328,0.9159174838079328,0.8808613878038781,0.9891064180443223,0.9891064180443223,0.9891064180443223,0.9891064180443223,0.9891064180443223,0.9891064180443223,0.9891064180443223,0.9891064180443223,0.9891064180443223
Equality,Digital Skills,4,NL,0.6519278343447602,0.6519278343447602,0.6519278343447602,0.6519278343447602,0.6519278343447602,0.6519278343447602,0.6519278343447602,0.6519278343447602,0.6519278343447602,0.6519278343447602,0.6269757560707551,0.971798730348701,0.971798730348701,0.971798730348701,0.971798730348701,0.971798730348701,0.971798730348701,0.971798730348701,0.971798730348701,0.971798730348701
Equality,Digital Skills,4,NO,0.9716971243076714,0.9716971243076714,0.9716971243076714,0.9716971243076714,0.9716971243076714,0.9716971243076714,0.9716971243076714,0.9716971243076714,0.9716971243076714,0.9716971243076714,0.934506101886118,0.9942326584917157,0.9942326584917157,0.9942326584917157,0.9942326584917157,0.9942326584917157,0.9942326584917157,0.9942326584917157,0.9942326584917157,0.9942326584917157
Equality,Digital Skills,4,PL,0.4971132983862264,0.4971132983862264,0.4971132983862264,0.4971132983862264,0.4971132983862264,0.4971132983862264,0.4971132983862264,0.4971132983862264,0.4971132983862264,0.4971132983862264,0.47808663733738654,0.9609374679191827,0.9609374679191827,0.9609374679191827,0.9609374679191827,0.9609374679191827,0.9609374679191827,0.9609374679191827,0.9609374679191827,0.9609374679191827
Equality,Digital Skills,4,PT,0.6709932118600037,0.6709932118600037,0.6709932118600037,0.6709932118600037,0.6709932118600037,0.6709932118600037,0.6709932118600037,0.6709932118600037,0.6709932118600037,0.6709932118600037,0.6453114197020041,0.9731362925306292,0.9731362925306292,0.9731362925306292,0.9731362925306292,0.9731362925306292,0.9731362925306292,0.9731362925306292,0.9731362925306292,0.9731362925306292
Equality,Digital Skills,4,RO,0.5140720505016461,0.5140720505016461,0.5140720505016461,0.5140720505016461,0.5140720505016461,0.5140720505016461,0.5140720505016461,0.5140720505016461,0.5140720505016461,0.5140720505016461,0.49439630517089517,0.9621272364125757,0.9621272364125757,0.9621272364125757,0.9621272364125757,0.9621272364125757,0.9621272364125757,0.9621272364125757,0.9621272364125757,0.9621272364125757
Equality,Digital Skills,4,SE,0.2799486888696616,0.2799486888696616,0.2799486888696616,0.2799486888696616,0.2799486888696616,0.2799486888696616,0.2799486888696616,0.2799486888696616,0.2799486888696616,0.2799486888696616,0.2692338501568742,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Equality,Digital Skills,4,SI,0.7626856511987173,0.7626856511987173,0.7626856511987173,0.7626856511987173,0.7626856511987173,0.7626856511987173,0.7626856511987173,0.7626856511987173,0.7626856511987173,0.7626856511987173,0.7334943955648814,0.9795691228866056,0.9795691228866056,0.9795691228866056,0.9795691228866056,0.9795691228866056,0.9795691228866056,0.9795691228866056,0.9795691228866056,0.9795691228866056
Equality,Digital Skills,4,SK,0.490556645323196,0.490556645323196,0.490556645323196,0.490556645323196,0.490556645323196,0.490556645323196,0.490556645323196,0.490556645323196,0.490556645323196,0.490556645323196,0.47178093554814027,0.9604774753924089,0.9604774753924089,0.9604774753924089,0.9604774753924089,0.9604774753924089,0.9604774753924089,0.9604774753924089,0.9604774753924089,0.9604774753924089
Equality,Digital Skills,4,UK,0.8618860447842493,0.8618860447842493,0.8618860447842493,0.8618860447842493,0.8618860447842493,0.8618860447842493,0.8618860447842493,0.8618860447842493,0.8618860447842493,0.8618860447842493,0.7546455762719122,0.9811120732802111,0.9811120732802111,0.9811120732802111,0.9811120732802111,0.9811120732802111,0.9811120732802111,0.9811120732802111,0.9811120732802111,0.9811120732802111
Equality,Digital Skills,5,AT,0.8314312934531891,0.8314312934531891,0.8314312934531891,0.8314312934531891,0.8314312934531891,0.8314312934531891,0.8314312934531891,0.8314312934531891,0.8314312934531891,0.8314312934531891,0.9858178160318977,0.8608035067434515,0.8608035067434515,0.8608035067434515,0.8608035067434515,0.8608035067434515,0.8608035067434515,0.8608035067434515,0.8608035067434515,0.8608035067434515
Equality,Digital Skills,5,BE,0.7740510689684277,0.7740510689684277,0.7740510689684277,0.7740510689684277,0.7740510689684277,0.7740510689684277,0.7740510689684277,0.7740510689684277,0.7740510689684277,0.7740510689684277,0.7740510689684277,0.7620725723779436,0.7620725723779436,0.7620725723779436,0.7620725723779436,0.7620725723779436,0.7620725723779436,0.7620725723779436,0.7620725723779436,0.7620725723779436
Equality,Digital Skills,5,BG,0.20120968255101945,0.20120968255101945,0.20120968255101945,0.20120968255101945,0.20120968255101945,0.20120968255101945,0.20120968255101945,0.20120968255101945,0.20120968255101945,0.20120968255101945,0.20120968255101945,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Equality,Digital Skills,5,CY,0.9145853531016115,0.9145853531016115,0.9145853531016115,0.9145853531016115,0.9145853531016115,0.9145853531016115,0.9145853531016115,0.9145853531016115,0.9145853531016115,0.9145853531016115,0.9145853531016115,0.9004320782428421,0.9004320782428421,0.9004320782428421,0.9004320782428421,0.9004320782428421,0.9004320782428421,0.9004320782428421,0.9004320782428421,0.9004320782428421
Equality,Digital Skills,5,CZ,0.6268211311246188,0.6268211311246188,0.6268211311246188,0.6268211311246188,0.6268211311246188,0.6268211311246188,0.6268211311246188,0.6268211311246188,0.6268211311246188,0.6268211311246188,0.6268211311246188,0.7367003486986681,0.7367003486986681,0.7367003486986681,0.7367003486986681,0.7367003486986681,0.7367003486986681,0.7367003486986681,0.7367003486986681,0.7367003486986681
Equality,Digital Skills,5,DE,0.8284173152590775,0.8284173152590775,0.8284173152590775,0.8284173152590775,0.8284173152590775,0.8284173152590775,0.8284173152590775,0.8284173152590775,0.8284173152590775,0.8284173152590775,0.8284173152590775,0.7801074528658609,0.7801074528658609,0.7801074528658609,0.7801074528658609,0.7801074528658609,0.7801074528658609,0.7801074528658609,0.7801074528658609,0.7801074528658609
Equality,Digital Skills,5,DK,0.9615905357521656,0.9615905357521656,0.9615905357521656,0.9615905357521656,0.9615905357521656,0.9615905357521656,0.9615905357521656,0.9615905357521656,0.9615905357521656,0.9615905357521656,0.9615905357521656,0.9467098522731031,0.9467098522731031,0.9467098522731031,0.9467098522731031,0.9467098522731031,0.9467098522731031,0.9467098522731031,0.9467098522731031,0.9467098522731031
Equality,Digital Skills,5,EE,0.812077898253625,0.812077898253625,0.812077898253625,0.812077898253625,0.812077898253625,0.812077898253625,0.812077898253625,0.812077898253625,0.812077898253625,0.812077898253625,0.812077898253625,0.7995109337141892,0.7995109337141892,0.7995109337141892,0.7995109337141892,0.7995109337141892,0.7995109337141892,0.7995109337141892,0.7995109337141892,0.7995109337141892
Equality,Digital Skills,5,EL,0.0010000000000000002,0.0010000000000000002,0.0010000000000000002,0.0010000000000000002,0.0010000000000000002,0.0010000000000000002,0.0010000000000000002,0.0010000000000000002,0.0010000000000000002,0.0010000000000000002,0.0010000000000000002,0.0010000000000000002,0.0010000000000000002,0.0010000000000000002,0.0010000000000000002,0.0010000000000000002,0.0010000000000000002,0.0010000000000000002,0.0010000000000000002,0.0010000000000000002
Equality,Digital Skills,5,FI,0.7265208362674109,0.7265208362674109,0.7265208362674109,0.7265208362674109,0.7265208362674109,0.7265208362674109,0.7265208362674109,0.7265208362674109,0.7265208362674109,0.7265208362674109,0.7265208362674109,0.8945682491617171,0.8945682491617171,0.8945682491617171,0.8945682491617171,0.8945682491617171,0.8945682491617171,0.8945682491617171,0.8945682491617171,0.8945682491617171
Equality,Digital Skills,5,FR,0.8556915886010317,0.8556915886010317,0.8556915886010317,0.8556915886010317,0.8556915886010317,0.8556915886010317,0.8556915886010317,0.8556915886010317,0.8556915886010317,0.8556915886010317,0.8556915886010317,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Equality,Digital Skills,5,HR,0.6535942029490059,0.6535942029490059,0.6535942029490059,0.6535942029490059,0.6535942029490059,0.6535942029490059,0.6535942029490059,0.6535942029490059,0.6535942029490059,0.6535942029490059,0.6535942029490059,0.8160897155404901,0.8160897155404901,0.8160897155404901,0.8160897155404901,0.8160897155404901,0.8160897155404901,0.8160897155404901,0.8160897155404901,0.8160897155404901
Equality,Digital Skills,5,HU,0.6535052293662225,0.6535052293662225,0.6535052293662225,0.6535052293662225,0.6535052293662225,0.6535052293662225,0.6535052293662225,0.6535052293662225,0.6535052293662225,0.6535052293662225,0.6535052293662225,0.6433921884111093,0.6433921884111093,0.6433921884111093,0.6433921884111093,0.6433921884111093,0.6433921884111093,0.6433921884111093,0.6433921884111093,0.6433921884111093
Equality,Digital Skills,5,IE,0.803618246156159,0.803618246156159,0.803618246156159,0.803618246156159,0.803618246156159,0.803618246156159,0.803618246156159,0.803618246156159,0.803618246156159,0.803618246156159,0.803618246156159,0.7373918903966881,0.7373918903966881,0.7373918903966881,0.7373918903966881,0.7373918903966881,0.7373918903966881,0.7373918903966881,0.7373918903966881,0.7373918903966881
Equality,Digital Skills,5,IS,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9845249272681094,0.9845249272681094,0.9845249272681094,0.9845249272681094,0.9845249272681094,0.9845249272681094,0.9845249272681094,0.9845249272681094,0.9845249272681094
Equality,Digital Skills,5,IT,0.34639501615759843,0.34639501615759843,0.34639501615759843,0.34639501615759843,0.34639501615759843,0.34639501615759843,0.34639501615759843,0.34639501615759843,0.34639501615759843,0.34639501615759843,0.34639501615759843,0.341034528088595,0.341034528088595,0.341034528088595,0.341034528088595,0.341034528088595,0.341034528088595,0.341034528088595,0.341034528088595,0.341034528088595
Equality,Digital Skills,5,LT,0.47003369529187267,0.47003369529187267,0.47003369529187267,0.47003369529187267,0.47003369529187267,0.47003369529187267,0.47003369529187267,0.47003369529187267,0.47003369529187267,0.47003369529187267,0.47003369529187267,0.4627598896707916,0.4627598896707916,0.4627598896707916,0.4627598896707916,0.4627598896707916,0.4627598896707916,0.4627598896707916,0.4627598896707916,0.4627598896707916
Equality,Digital Skills,5,LU,0.8507589630813951,0.8507589630813951,0.8507589630813951,0.8507589630813951,0.8507589630813951,0.8507589630813951,0.8507589630813951,0.8507589630813951,0.8507589630813951,0.8507589630813951,0.8507589630813951,0.8375934062504027,0.8375934062504027,0.8375934062504027,0.8375934062504027,0.8375934062504027,0.8375934062504027,0.8375934062504027,0.8375934062504027,0.8375934062504027
Equality,Digital Skills,5,LV,0.6251652262841354,0.6251652262841354,0.6251652262841354,0.6251652262841354,0.6251652262841354,0.6251652262841354,0.6251652262841354,0.6251652262841354,0.6251652262841354,0.6251652262841354,0.6251652262841354,0.5520087562628213,0.5520087562628213,0.5520087562628213,0.5520087562628213,0.5520087562628213,0.5520087562628213,0.5520087562628213,0.5520087562628213,0.5520087562628213
Equality,Digital Skills,5,MT,0.9162905574729927,0.9162905574729927,0.9162905574729927,0.9162905574729927,0.9162905574729927,0.9162905574729927,0.9162905574729927,0.9162905574729927,0.9162905574729927,0.9162905574729927,0.9162905574729927,0.9511025510262199,0.9511025510262199,0.9511025510262199,0.9511025510262199,0.9511025510262199,0.9511025510262199,0.9511025510262199,0.9511025510262199,0.9511025510262199
Equality,Digital Skills,5,NL,0.8037070030851208,0.8037070030851208,0.8037070030851208,0.8037070030851208,0.8037070030851208,0.8037070030851208,0.8037070030851208,0.8037070030851208,0.8037070030851208,0.8037070030851208,0.8037070030851208,0.7912695787572487,0.7912695787572487,0.7912695787572487,0.7912695787572487,0.7912695787572487,0.7912695787572487,0.7912695787572487,0.7912695787572487,0.7912695787572487
Equality,Digital Skills,5,NO,0.98506692711132,0.98506692711132,0.98506692711132,0.98506692711132,0.98506692711132,0.98506692711132,0.98506692711132,0.98506692711132,0.98506692711132,0.98506692711132,0.98506692711132,0.9698229447684924,0.9698229447684924,0.9698229447684924,0.9698229447684924,0.9698229447684924,0.9698229447684924,0.9698229447684924,0.9698229447684924,0.9698229447684924
Equality,Digital Skills,5,PL,0.562917716404099,0.562917716404099,0.562917716404099,0.562917716404099,0.562917716404099,0.562917716404099,0.562917716404099,0.562917716404099,0.562917716404099,0.562917716404099,0.562917716404099,0.5542065238006757,0.5542065238006757,0.5542065238006757,0.5542065238006757,0.5542065238006757,0.5542065238006757,0.5542065238006757,0.5542065238006757,0.5542065238006757
Equality,Digital Skills,5,PT,0.680005456217391,0.680005456217391,0.680005456217391,0.680005456217391,0.680005456217391,0.680005456217391,0.680005456217391,0.680005456217391,0.680005456217391,0.680005456217391,0.680005456217391,0.6694823223243443,0.6694823223243443,0.6694823223243443,0.6694823223243443,0.6694823223243443,0.6694823223243443,0.6694823223243443,0.6694823223243443,0.6694823223243443
Equality,Digital Skills,5,RO,0.6626808689797562,0.6626808689797562,0.6626808689797562,0.6626808689797562,0.6626808689797562,0.6626808689797562,0.6626808689797562,0.6626808689797562,0.6626808689797562,0.6626808689797562,0.6626808689797562,0.652425834334262,0.652425834334262,0.652425834334262,0.652425834334262,0.652425834334262,0.652425834334262,0.652425834334262,0.652425834334262,0.652425834334262
Equality,Digital Skills,5,SE,0.8072703426177456,0.8072703426177456,0.8072703426177456,0.8072703426177456,0.8072703426177456,0.8072703426177456,0.8072703426177456,0.8072703426177456,0.8072703426177456,0.8072703426177456,0.8072703426177456,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Equality,Digital Skills,5,SI,0.8973420147874059,0.8973420147874059,0.8973420147874059,0.8973420147874059,0.8973420147874059,0.8973420147874059,0.8973420147874059,0.8973420147874059,0.8973420147874059,0.8973420147874059,0.8973420147874059,0.8834555818431896,0.8834555818431896,0.8834555818431896,0.8834555818431896,0.8834555818431896,0.8834555818431896,0.8834555818431896,0.8834555818431896,0.8834555818431896
Equality,Digital Skills,5,SK,0.5621429945887771,0.5621429945887771,0.5621429945887771,0.5621429945887771,0.5621429945887771,0.5621429945887771,0.5621429945887771,0.5621429945887771,0.5621429945887771,0.5621429945887771,0.5621429945887771,0.553443790861793,0.553443790861793,0.553443790861793,0.553443790861793,0.553443790861793,0.553443790861793,0.553443790861793,0.553443790861793,0.553443790861793
Equality,Digital Skills,5,UK,0.8184829568952197,0.8184829568952197,0.8184829568952197,0.8184829568952197,0.8184829568952197,0.8184829568952197,0.8184829568952197,0.8184829568952197,0.8184829568952197,0.8184829568952197,0.8402914497258253,0.8272878784253322,0.8272878784253322,0.8272878784253322,0.8272878784253322,0.8272878784253322,0.8272878784253322,0.8272878784253322,0.8272878784253322,0.8272878784253322
Equality,Digital Skills,6,AT,0.8314312934531891,0.8314312934531891,0.8314312934531891,0.8314312934531891,0.8314312934531891,0.8314312934531891,0.8314312934531891,0.8314312934531891,0.8314312934531891,0.8314312934531891,0.9858178160318977,0.8608035067434515,0.8608035067434515,0.8608035067434515,0.8608035067434515,0.8608035067434515,0.8608035067434515,0.8608035067434515,0.8608035067434515,0.8608035067434515
Equality,Digital Skills,6,BE,0.7740510689684277,0.7740510689684277,0.7740510689684277,0.7740510689684277,0.7740510689684277,0.7740510689684277,0.7740510689684277,0.7740510689684277,0.7740510689684277,0.7740510689684277,0.7740510689684277,0.7620725723779436,0.7620725723779436,0.7620725723779436,0.7620725723779436,0.7620725723779436,0.7620725723779436,0.7620725723779436,0.7620725723779436,0.7620725723779436
