Zone,Sector,Scenario,Year,CO2_2015,CO2_2040,CO2_2050,Population,Volume,Energy,CO2,Population_Intensity,Sufficiency_Intensity,Energy_Efficiency_Intensity,Carbon_Intensity
United States,Buildings - Residential and Commercial,REMIND SDP_RC-1p5C-CCimp,2050,459.5749,80.9554,9.615099999999998,370.1471,32829.4,203.16231967135153,9.6151,370.1471,88.69284670878146,0.006188426217699729,0.04732718161297826
United States,Buildings - Residential and Commercial,REMIND SSP1-1p5C,2015,459.5749,130.5124,22.4897,320.739,30518.7,253.17426196618368,459.5749,320.739,95.15119770280509,0.008295709252562648,1.8152512677666464
United States,Buildings - Residential and Commercial,REMIND SSP1-1p5C,2040,459.5749,130.5124,22.4897,361.0036,37560.8,241.99388554505043,130.51239999999999,361.0036,104.04549982327046,0.006442724477248898,0.5393210646874107
United States,Buildings - Residential and Commercial,REMIND SSP1-1p5C,2050,459.5749,130.5124,22.4897,370.1471,38120.9,221.41492309162507,22.4897,370.1471,102.98851456623596,0.005808229162785376,0.10157264779616232
United States,Buildings - Residential and Commercial,REMIND SSP1-NPi,2015,459.5749,324.26439999999997,265.3493,320.739,30518.7,479.9202254705346,459.57490000000007,320.739,95.15119770280509,0.01572544785559459,0.9576068596596714
United States,Buildings - Residential and Commercial,REMIND SSP1-NPi,2040,459.5749,324.26439999999997,265.3493,361.0036,37560.8,391.855354925009,324.26439999999997,361.0036,104.04549982327046,0.010432561471667509,0.8275104472211584
United States,Buildings - Residential and Commercial,REMIND SSP1-NPi,2050,459.5749,324.26439999999997,265.3493,370.1471,38120.9,319.79554791249234,265.3493,370.1471,102.98851456623596,0.00838898210463269,0.8297466982642587
United States,Buildings - Residential and Commercial,REMIND SSP2-1p5C-CCimp,2015,919.1498,327.58299999999997,189.0052,320.739,30518.7,479.9202254705346,919.1498000000001,320.739,95.15119770280509,0.01572544785559459,1.9152137193193428
United States,Buildings - Residential and Commercial,REMIND SSP2-1p5C-CCimp,2040,919.1498,327.58299999999997,189.0052,369.427,38837.1,395.8608006114522,327.58299999999997,369.427,105.12794137948768,0.010192851696224801,0.8275206827602294
United States,Buildings - Residential and Commercial,REMIND SSP2-1p5C-CCimp,2050,919.1498,327.58299999999997,189.0052,387.1595,40936.9,391.09343651476735,189.00520000000003,387.1595,105.7365246106579,0.009553567478601636,0.4832737713123532
United States,Buildings - Residential and Commercial,REMIndia SSP2-NPi-CCimp,2015,459.5749,374.5279,354.2024,320.739,30518.7,479.9202254705346,459.57490000000007,320.739,95.15119770280509,0.01572544785559459,0.9576068596596714
United States,Buildings - Residential and Commercial,REMIndia SSP2-NPi-CCimp,2040,459.5749,374.5279,354.2024,369.427,38837.1,469.0097449125904,374.52790000000005,369.427,105.12794137948768,0.01207633280838658,0.7985503586280515
United States,Buildings - Residential and Commercial,REMIndia SSP2-NPi-CCimp,2050,459.5749,374.5279,354.2024,387.1595,40936.9,446.7970765262328,354.2024000000001,387.1595,105.7365246106579,0.0109142870253056,0.7927589919653464
WLD,Buildings - Residential and Commercial,REMIND SDP_EI-1p5C-CCimp,2015,3063.2464999999997,1089.0146,281.2254,7407.8612,236930.8,2818.6849144932166,3063.2465,7407.8612,31.983698614655466,0.011896658916836549,1.0867644284216684
WLD,Buildings - Residential and Commercial,REMIND SDP_EI-1p5C-CCimp,2040,3063.2464999999997,1089.0146,281.2254,8740.7919,411062.6,2998.9419126779917,1089.0146,8740.7919,47.02807305136734,0.007295584450344039,0.3631329421207539
WLD,Buildings - Residential and Commercial,REMIND SDP_EI-1p5C-CCimp,2050,3063.2464999999997,1089.0146,281.2254,8897.7041,454679.7,2727.682239419173,281.2254,8897.7041,51.10078902264237,0.005999129143920815,0.10310049900089664
WLD,Buildings - Residential and Commercial,REMIND SDP_MC-1p5C-CCimp,2015,3063.2464999999997,824.9947,208.3391,7407.8612,236930.8,2818.6849144932166,3063.2465,7407.8612,31.983698614655466,0.011896658916836549,1.0867644284216684
WLD,Buildings - Residential and Commercial,REMIND SDP_MC-1p5C-CCimp,2040,3063.2464999999997,824.9947,208.3391,8740.7919,375543.3,2600.5302378905567,824.9947000000001,8740.7919,42.96444810681284,0.006924714774276514,0.3172409564709394
WLD,Buildings - Residential and Commercial,REMIND SDP_MC-1p5C-CCimp,2050,3063.2464999999997,824.9947,208.3391,8897.7041,409277.0,2159.0355402694545,208.33910000000006,8897.7041,45.99804572058088,0.005275242782441854,0.09649637354927405
WLD,Buildings - Residential and Commercial,REMIND SDP_RC-1p5C-CCimp,2015,3063.2464999999997,946.9212,268.3361,7407.8612,236930.8,2818.6849144932166,3063.2465,7407.8612,31.983698614655466,0.011896658916836549,1.0867644284216684
WLD,Buildings - Residential and Commercial,REMIND SDP_RC-1p5C-CCimp,2040,3063.2464999999997,946.9212,268.3361,8740.7917,352818.4,2513.224897296307,946.9212,8740.7917,40.364581620220974,0.007123281827978095,0.3767753538565868
WLD,Buildings - Residential and Commercial,REMIND SDP_RC-1p5C-CCimp,2050,3063.2464999999997,946.9212,268.3361,8897.7041,381159.89999999997,1955.3501480844889,268.33609999999993,8897.7041,42.838005817703014,0.005129999635545316,0.13723173839880742
WLD,Buildings - Residential and Commercial,REMIND SSP1-1p5C,2015,3063.2464999999997,1600.1898,731.6103,7407.8612,236930.8,929.9417216012388,3063.2464999999997,7407.8612,31.983698614655466,0.00392495075187033,3.2940198604332833
WLD,Buildings - Residential and Commercial,REMIND SSP1-1p5C,2040,3063.2464999999997,1600.1898,731.6103,8740.7919,384840.5,1803.7403267412176,1600.1898,8740.7919,44.028104593131886,0.004686981559220554,0.8871508699320548
WLD,Buildings - Residential and Commercial,REMIND SSP1-1p5C,2050,3063.2464999999997,1600.1898,731.6103,8897.7041,423184.4,1976.7292442916166,731.6103000000002,8897.7041,47.56107814374272,0.004671082498059041,0.3701115375880327
WLD,Buildings - Residential and Commercial,REMIND SSP1-NPi,2015,3063.2464999999997,2848.8624,2391.9242,7407.8612,236930.8,2818.6849144932166,3063.2465,7407.8612,31.983698614655466,0.011896658916836549,1.0867644284216684
WLD,Buildings - Residential and Commercial,REMIND SSP1-NPi,2040,3063.2464999999997,2848.8624,2391.9242,8740.7919,384840.5,3320.581350912448,2848.8624000000004,8740.7919,44.028104593131886,0.0086284612739887,0.8579408540065352
WLD,Buildings - Residential and Commercial,REMIND SSP1-NPi,2050,3063.2464999999997,2848.8624,2391.9242,8897.7041,423184.4,3046.4865768606605,2391.9242,8897.7041,47.56107814374272,0.007198957657372674,0.785141880541232
WLD,Buildings - Residential and Commercial,REMIND SSP2-1p5C-CCimp,2015,6126.4929999999995,2805.661,1210.133,14815.0518,473861.5999999999,5637.369828986432,6126.4929999999995,14815.0518,31.985146349606413,0.011896658916836549,1.0867644284216684
WLD,Buildings - Residential and Commercial,REMIND SSP2-1p5C-CCimp,2040,6126.4929999999995,2805.661,1210.133,18111.79,742303.4,5742.782077004014,2805.661,18111.79,40.98454100892292,0.007736435097837373,0.48855432129921633
WLD,Buildings - Residential and Commercial,REMIND SSP2-1p5C-CCimp,2050,6126.4929999999995,2805.661,1210.133,18898.7534,828460.8,5918.696856788101,1210.1330000000005,18898.7534,43.8367961349239,0.007144208702195808,0.20445936483672236
WLD,Buildings - Residential and Commercial,REMIndia SSP2-NPi-CCimp,2015,3063.2464999999997,3499.2131,3754.9641,7407.5259,236930.8,2818.6849144932166,3063.2465,7407.5259,31.985146349606417,0.011896658916836549,1.0867644284216684
WLD,Buildings - Residential and Commercial,REMIndia SSP2-NPi-CCimp,2040,3063.2464999999997,3499.2131,3754.9641,9055.895,371151.7,3654.089041750324,3499.2131,9055.895,40.98454100892292,0.009845270927629657,0.9576157176300942
WLD,Buildings - Residential and Commercial,REMIndia SSP2-NPi-CCimp,2050,3063.2464999999997,3499.2131,3754.9641,9449.3767,414230.4,3773.3854017388626,3754.9640999999997,9449.3767,43.8367961349239,0.009109387919715363,0.9951180969401181
