Zone,Sector,Scenario,Lever,CO2_2015,CO2_2040,CO2_2050,Contrib_2015_2040_abs,Contrib_2040_2050_abs,Contrib_2015_2050_abs,Contrib_2015_2040_pct,Contrib_2040_2050_pct,Contrib_2015_2050_pct
United States,Buildings - Residential and Commercial,REMIND SSP1-NPi,Supply Side Decarbonation,,,,-56.65334902199812,0.7929518496203475,-55.86039717237777,-41.86914468721799,1.3459229461043916,-28.760573875111096
United States,Buildings - Residential and Commercial,REMIND SSP2-1p5C-CCimp,Total,919.1498,327.58299999999997,189.0052,-591.5668000000001,-138.57779999999997,-730.1446000000001,-100.0,-100.0,-100.0
United States,Buildings - Residential and Commercial,REMIND SSP2-1p5C-CCimp,Population,,,,81.03404377133809,11.813484166551204,92.8475279378893,13.698206824882345,8.524802794207446,12.716320566897199
United States,Buildings - Residential and Commercial,REMIND SSP2-1p5C-CCimp,Sufficiency,,,,57.17285083809138,1.4544703396582652,58.62732117774964,9.664648326797815,1.0495695123304494,8.029549376623429
United States,Buildings - Residential and Commercial,REMIND SSP2-1p5C-CCimp,Energy Efficiency,,,,-248.6165441344883,-16.320915379372853,-264.93745951386114,-42.026791249016725,-11.777438651337267,-36.28561513895482
United States,Buildings - Residential and Commercial,REMIND SSP2-1p5C-CCimp,Supply Side Decarbonation,,,,-481.15715047494143,-135.52483912683653,-616.681989601778,-81.33606390266347,-97.79693365520059,-84.46025480456582
United States,Buildings - Residential and Commercial,REMIndia SSP2-NPi-CCimp,Total,459.5749,374.5279,354.2024,-85.04700000000003,-20.325499999999977,-105.3725,-100.0,-100.0,-100.0
United States,Buildings - Residential and Commercial,REMIndia SSP2-NPi-CCimp,Population,,,,58.7351541342743,17.07831784152052,75.81347197579483,69.06199411416544,84.02409702846444,71.94806232726265
United States,Buildings - Residential and Commercial,REMIndia SSP2-NPi-CCimp,Sufficiency,,,,41.44006703832942,2.1026740630914014,43.542741101420816,48.7260773905363,10.345005353331548,41.32268011238304
United States,Buildings - Residential and Commercial,REMIndia SSP2-NPi-CCimp,Energy Efficiency,,,,-109.7325513872259,-36.855047440603286,-146.5875988278292,-129.0257756149257,-181.3241860746517,-139.1137145154848
United States,Buildings - Residential and Commercial,REMIndia SSP2-NPi-CCimp,Supply Side Decarbonation,,,,-75.48966978537793,-2.6514444640086556,-78.14111424938659,-88.76229588977613,-13.044916307144517,-74.15702792416103
WLD,Buildings - Residential and Commercial,REMIND SDP_EI-1p5C-CCimp,Total,3063.2464999999997,1089.0146,281.2254,-1974.2318999999998,-807.7891999999999,-2782.0211,-100.0,-100.0,-100.0
WLD,Buildings - Residential and Commercial,REMIND SDP_EI-1p5C-CCimp,Population,,,,315.8517211871267,10.61590526150922,326.46762644863594,15.998714294259289,1.3141925221962885,11.734908353090347
WLD,Buildings - Residential and Commercial,REMIND SDP_EI-1p5C-CCimp,Sufficiency,,,,735.9322668191288,49.554982864917115,785.4872496840459,37.27689066411747,6.134642907446289,28.234410216516544
WLD,Buildings - Residential and Commercial,REMIND SDP_EI-1p5C-CCimp,Energy Efficiency,,,,-933.4503872905135,-116.73775200099588,-1050.1881392915093,-47.28169914033471,-14.451511854948778,-37.749107628677194
WLD,Buildings - Residential and Commercial,REMIND SDP_EI-1p5C-CCimp,Supply Side Decarbonation,,,,-2092.565500715744,-751.2223361254305,-2843.7878368411743,-105.99390581804215,-92.99732357469381,-102.22021094092977
WLD,Buildings - Residential and Commercial,REMIND SDP_MC-1p5C-CCimp,Total,3063.2464999999997,824.9947,208.3391,-2238.2518,-616.6555999999999,-2854.9073999999996,-100.0,-100.0,-100.0
WLD,Buildings - Residential and Commercial,REMIND SDP_MC-1p5C-CCimp,Population,,,,282.3020568056734,7.972501479567412,290.2745582852408,12.6126138625544,1.292861279386324,10.16756474431503
WLD,Buildings - Residential and Commercial,REMIND SDP_MC-1p5C-CCimp,Sufficiency,,,,503.57179221750255,30.57084426201523,534.1426364795178,22.498442410165943,4.957523172093991,18.709630879079224
WLD,Buildings - Residential and Commercial,REMIND SDP_MC-1p5C-CCimp,Energy Efficiency,,,,-923.3148959619916,-121.91077716513782,-1045.2256731271295,-41.25160966974277,-19.76967000139751,-36.61154379743209
WLD,Buildings - Residential and Commercial,REMIND SDP_MC-1p5C-CCimp,Supply Side Decarbonation,,,,-2100.810753061187,-533.2881685764447,-2634.0989216376315,-93.85944660297768,-86.4807144500828,-92.26565182596227
WLD,Buildings - Residential and Commercial,REMIND SDP_RC-1p5C-CCimp,Total,3063.2464999999997,946.9212,268.3361,-2116.3252999999995,-678.5851,-2794.9103999999998,-100.0,-100.0,-100.0
WLD,Buildings - Residential and Commercial,REMIND SDP_RC-1p5C-CCimp,Population,,,,298.2629480172341,9.574912521406405,307.83786053864054,14.093435825637684,1.4110113118319878,11.014230028219888
WLD,Buildings - Residential and Commercial,REMIND SDP_RC-1p5C-CCimp,Sufficiency,,,,419.5217222648819,32.00496783024531,451.5266900951272,19.823120872055064,4.716426551400158,16.15531897176837
WLD,Buildings - Residential and Commercial,REMIND SDP_RC-1p5C-CCimp,Energy Efficiency,,,,-924.5540675425182,-176.65239387616964,-1101.206461418688,-43.68676533529691,-26.032459875138674,-39.400420901460315
WLD,Buildings - Residential and Commercial,REMIND SDP_RC-1p5C-CCimp,Supply Side Decarbonation,,,,-1909.5559027395984,-543.5125864754825,-2453.068489215081,-90.22979136239589,-80.09497798809355,-87.769128098528
WLD,Buildings - Residential and Commercial,REMIND SSP1-1p5C,Total,3063.2464999999997,1600.1898,731.6103,-1463.0566999999996,-868.5795,-2331.6362,-100.0,-100.0,-100.0
WLD,Buildings - Residential and Commercial,REMIND SSP1-1p5C,Population,,,,372.7955737023685,19.74649215611094,392.5420658584794,25.480596459615583,2.27342369421693,16.835476557555566
WLD,Buildings - Residential and Commercial,REMIND SSP1-1p5C,Sufficiency,,,,720.0945239045186,85.66335623419272,805.7578801387114,49.2184974037246,9.862465811614562,34.557615812394374
WLD,Buildings - Residential and Commercial,REMIND SSP1-1p5C,Energy Efficiency,,,,399.77857282086165,-3.771110201196141,396.0074626196655,27.32488582437453,-0.43416983721077235,16.984101663015245
WLD,Buildings - Residential and Commercial,REMIND SSP1-1p5C,Supply Side Decarbonation,,,,-2955.725370427751,-970.2182381891072,-3925.943608616858,-202.02397968771487,-111.70171966862068,-168.37719403296526
WLD,Buildings - Residential and Commercial,REMIND SSP1-NPi,Total,3063.2464999999997,2848.8624,2391.9242,-214.38409999999976,-456.93820000000005,-671.3222999999998,-100.0,-100.0,-100.0
WLD,Buildings - Residential and Commercial,REMIND SSP1-NPi,Population,,,,488.8914516981605,46.50492668307747,535.3963783812379,228.04464122953198,10.177509055508484,79.75250909752857
WLD,Buildings - Residential and Commercial,REMIND SSP1-NPi,Sufficiency,,,,944.3461295831883,201.74560978237466,1146.091739365563,440.49261562923243,44.15161826749758,170.72153559706913
WLD,Buildings - Residential and Commercial,REMIND SSP1-NPi,Energy Efficiency,,,,-949.0429892245077,-473.42654294601886,-1422.4695321705265,-442.68347756410515,-103.60844047313593,-211.89070170475892
WLD,Buildings - Residential and Commercial,REMIND SSP1-NPi,Supply Side Decarbonation,,,,-698.5786920568451,-231.76219351943138,-930.3408855762764,-325.85377929466125,-50.720686849869715,-138.5833429898391
WLD,Buildings - Residential and Commercial,REMIND SSP2-1p5C-CCimp,Total,6126.4929999999995,2805.661,1210.133,-3320.8319999999994,-1595.528,-4916.36,-100.0,-100.0,-100.0
WLD,Buildings - Residential and Commercial,REMIND SSP2-1p5C-CCimp,Population,,,,854.3328075466153,80.70120493083014,935.0340124774455,25.72646877489182,5.057962312841275,19.018827190796557
WLD,Buildings - Residential and Commercial,REMIND SSP2-1p5C-CCimp,Sufficiency,,,,1054.1988567700275,127.6534360736646,1181.852292843692,31.745022234489056,8.000701715899977,24.039173145247545
WLD,Buildings - Residential and Commercial,REMIND SSP2-1p5C-CCimp,Energy Efficiency,,,,-1829.7562710868738,-151.10574390760482,-1980.8620149944786,-55.09933266985123,-9.47057926326613,-40.29123202927529
WLD,Buildings - Residential and Commercial,REMIND SSP2-1p5C-CCimp,Supply Side Decarbonation,,,,-3399.607393229769,-1652.7768970968916,-5052.38429032666,-102.37215833952966,-103.58808476547523,-102.76676830676885
WLD,Buildings - Residential and Commercial,REMIndia SSP2-NPi-CCimp,Total,3063.2464999999997,3499.2131,3754.9641,435.9666000000002,255.7510000000002,691.7176000000004,100.0,100.0,100.0
WLD,Buildings - Residential and Commercial,REMIndia SSP2-NPi-CCimp,Population,,,,658.2918136815716,154.20649402288313,812.4983077044548,150.9959280553995,60.29555857958836,117.46098519171035
WLD,Buildings - Residential and Commercial,REMIndia SSP2-NPi-CCimp,Sufficiency,,,,812.2952452183744,243.92434838818414,1056.2195936065584,186.32052208090573,95.37571637576548,152.69520301443217
WLD,Buildings - Residential and Commercial,REMIndia SSP2-NPi-CCimp,Energy Efficiency,,,,-620.1117513691413,-281.65616899141554,-901.7679203605569,-142.23836215185776,-110.12905872955152,-130.36648487194145
WLD,Buildings - Residential and Commercial,REMIndia SSP2-NPi-CCimp,Supply Side Decarbonation,,,,-414.50870753080466,139.27632658034423,-275.2323809504604,-95.07808798444754,54.457783774196045,-39.78970333420174
