country,year,decile,ewbi_score,Agriculture and Food,Energy and Housing,Equality,Health and Animal Welfare,"Intergenerational Fairness, Youth, Culture and Sport","Social Rights and Skills, Quality Jobs and Preparedness",Sustainable Transport and Tourism
HU,2005,8,0.37263078070602124,0.679240457102341,0.4443038152006789,0.28620448093024103,0.43332150752110743,0.4671759003132398,0.8187304252440984,0.06968502520409632
HU,2005,9,0.36909530234830734,0.7218996278035379,0.507588200135594,0.25910380259849713,0.49227185437287047,0.34045520709929145,0.8230874265245532,0.0712519161405569
HU,2005,10,0.33823013218370707,0.6708460878654389,0.5287796165268696,0.18804150719580956,0.5004132922878919,0.2597107451406524,0.7915661424694211,0.07379531339004992
HU,2006,1,0.32781468895556304,0.5541585219015722,0.38556096261602174,0.23648209363280157,0.2562088904806754,0.5312876172938849,0.673240847900082,0.0878575699995576
HU,2006,2,0.3254680506122789,0.5403613426561796,0.47054899144981616,0.2459929055094327,0.2543465283564643,0.5898277896304478,0.7546255732834962,0.05463416054220063
HU,2006,3,0.3650491662808889,0.7099247831010597,0.4618828391905085,0.29746501914750556,0.29149592433674204,0.5720724159913347,0.7786383057635369,0.06821190849558231
HU,2006,4,0.362813604148605,0.7178965533904637,0.46503568056040145,0.2830676173283176,0.30875887423560033,0.5216247796102511,0.775901957463523,0.07007483721096341
HU,2006,5,0.3056564383249355,0.6673805843844751,0.37039947485212404,0.276280946928762,0.23394110990198144,0.2713482476220192,0.8304226979003857,0.06923205019086717
HU,2006,6,0.35536495341612356,0.655390705444262,0.49940496123605754,0.2827528324449671,0.29494646362611965,0.47314768084832887,0.7957564436071272,0.06963731156346087
HU,2006,7,0.3539464353811962,0.6347487499183829,0.4693225905648741,0.2753854593550994,0.5214538361768228,0.2760434522076188,0.848443918928752,0.069459559254217
HU,2006,8,0.38358430375542213,0.6514596464536194,0.46001511105918785,0.29392136238606975,0.52156523481654,0.4671759003132398,0.800695618903659,0.07110145769535917
HU,2006,9,0.38198820108501746,0.6640865214621823,0.5116793281307762,0.27004943304658224,0.6170163602982608,0.34045520709929145,0.8173348443610898,0.07532292179068392
HU,2006,10,0.3534754421703858,0.6174525763159554,0.5556664777804828,0.19646442181072335,0.6242055587987372,0.2597107451406524,0.8014755470263988,0.07872364226599857
HU,2007,1,0.32571165192752977,0.5475972045464363,0.4218772643723272,0.21649496973202015,0.24532973822354504,0.5312876172938849,0.6899218155678749,0.08646854389516027
HU,2007,2,0.32634695214962095,0.5237088575962048,0.4957686436189079,0.24131415868314385,0.24256486910860167,0.5898277896304478,0.7824880637665678,0.05620491498215236
HU,2007,3,0.3667894379959042,0.7079744120806232,0.49503614583840333,0.28374615890885435,0.28275967967367865,0.5720724159913347,0.7973015191327073,0.0696373451183825
HU,2007,4,0.36600974949365916,0.7041080057689058,0.5207007332604586,0.2748145688668451,0.3055808622436513,0.5216247796102511,0.7757689990705977,0.07062599298578595
HU,2007,5,0.2985523484195378,0.6657853603972417,0.3917521774210057,0.24339977965678997,0.2232295162927567,0.2713482476220192,0.8249856494690797,0.06664269741227229
HU,2007,6,0.3400705415392103,0.6156660810934955,0.5523880856227623,0.2556413770328839,0.21743191795343164,0.47314768084832887,0.8161667923125024,0.072054893284767
HU,2007,7,0.3521622942700644,0.6475995078501062,0.5203497435452761,0.24974750871490087,0.48132572671189555,0.2760434522076188,0.8570708146702384,0.07009123793663327
HU,2007,8,0.3681616449678473,0.6380236169760314,0.47205268126291744,0.25979621116393875,0.42392665370334554,0.4671759003132398,0.8192347085361009,0.07221547261479463
HU,2007,9,0.37024759634684096,0.6645469008199931,0.5552254332191047,0.24078331131065872,0.4966940537047016,0.34045520709929145,0.8407613612361603,0.07550968815404814
HU,2007,10,0.33475507185388625,0.6137683367030936,0.525900137963476,0.1766169522036168,0.5082323173241642,0.2597107451406524,0.7999690243721127,0.0782572607785352
HU,2008,1,0.3319019276194199,0.5390096492500064,0.43114838768286784,0.2333080782446671,0.26471392359315277,0.5312876172938849,0.6817867963907136,0.08534150056200888
HU,2008,2,0.32946519814917263,0.5287421874054864,0.4944714498280717,0.2354544939873554,0.27708423520248426,0.5898277896304478,0.7590627702145387,0.05517723284115424
HU,2008,3,0.37293623695405426,0.7023181669219987,0.4978717029949615,0.28503338575188,0.322017054362811,0.5720724159913347,0.7927087461744579,0.06893685753571721
HU,2008,4,0.36336083477800607,0.6845302316405606,0.4979775812868292,0.26642080309218114,0.32543510913723156,0.5216247796102511,0.7788773434289173,0.06964734332653207
HU,2008,5,0.3105757611829813,0.678689126914376,0.3979930632804336,0.2466106913071211,0.2684658620247923,0.2713482476220192,0.8367100237721669,0.06864731434596522
HU,2008,6,0.3585295030519823,0.7229127369445306,0.5384119526158093,0.2595202336171686,0.2862381177176915,0.47314768084832887,0.800150521738032,0.06956753666950508
HU,2008,7,0.3490251934223263,0.746571458546635,0.5181122406706516,0.230573217196101,0.4317496343038258,0.2760434522076188,0.8530669842766223,0.06958262005608724
HU,2008,8,0.34654215814222333,0.7417827153029544,0.471798279862214,0.15265672392888324,0.43032346691132467,0.4671759003132398,0.8155712873948688,0.06851823073099658
HU,2008,9,0.31645048878204396,0.7909850242059099,0.5561481414921307,0.13796633632092178,0.35570807267165594,0.34045520709929145,0.8210737943741407,0.05265900138170422
HU,2008,10,0.28283295201207437,0.7879988718979583,0.5224358802597916,0.09235974890239244,0.5699616759990633,0.2597107451406524,0.7910872972501899,0.0325168692989326
HU,2009,1,0.32572442538771346,0.5510679844616813,0.43367045840369034,0.2099955677175593,0.2535814378184708,0.5312876172938849,0.6852795734882547,0.083958021891921
HU,2009,2,0.32933534173886636,0.5205966428012567,0.503997535329431,0.22053168855319905,0.27809597573411426,0.5898277896304478,0.7756687394809308,0.05707834420769758
HU,2009,3,0.36998345895619617,0.7173680152607448,0.51390313605365,0.25597363115644883,0.3201764946589523,0.5720724159913347,0.8061592780724611,0.06810771996145965
HU,2009,4,0.3594522465123145,0.7284828704016625,0.5170780853746697,0.21844023184064446,0.34065472934904173,0.5216247796102511,0.7802249532478877,0.06796539382104473
HU,2009,5,0.3067542942162553,0.6972311807554205,0.4368646040841332,0.1791442831625289,0.3097612762925011,0.2713482476220192,0.8396838879687724,0.06636482880965969
HU,2009,6,0.3397206283456751,0.7220952406129275,0.5218210379078922,0.14704955151394825,0.3531559300071525,0.47314768084832887,0.8013324959616329,0.07038784776611388
HU,2009,7,0.32886852604027034,0.741535119783007,0.5238422337461082,0.13546448429355432,0.505054134517212,0.2760434522076188,0.8596695372035229,0.06597077446393675
HU,2009,8,0.35216567377145913,0.7595578744231927,0.5138653319892951,0.14147908259753153,0.48145015345495534,0.4671759003132398,0.8059495428706812,0.06710998119905065
HU,2009,9,0.35012560000602005,0.8103315526168247,0.5813242568173083,0.12143388443546897,0.5764488043089098,0.34045520709929145,0.8289356730574344,0.06931136101670936
HU,2009,10,0.28900099991413314,0.7862312133489435,0.5548725842096996,0.05323266272900057,0.5604691000901283,0.2597107451406524,0.7995601894542944,0.06229897829113986
HU,2010,1,0.32073640430141076,0.553696907766631,0.4389895834410237,0.20722511834003873,0.24233144865203604,0.5312876172938849,0.6769484103034084,0.07953788493014136
HU,2010,2,0.3322468452217828,0.529767440708994,0.5112992976540816,0.228909120496197,0.2711943388285136,0.5898277896304478,0.767648163766975,0.058699505119880174
HU,2010,3,0.36596088373012525,0.731623126774349,0.4762543128025754,0.2578377225787169,0.3214291170570387,0.5720724159913347,0.766131803735563,0.06945926067704597
HU,2010,4,0.3589570619208932,0.7355043786264804,0.4950019727461569,0.23915948212257152,0.3187522339854298,0.5216247796102511,0.7656937797557313,0.06927095031125668
HU,2010,5,0.32426250292622255,0.6675294496483787,0.4601732470491108,0.21532524875331358,0.3710882343940077,0.2713482476220192,0.811242374393678,0.06976466707092852
HU,2010,6,0.3582496039336739,0.6663376514946479,0.5208493145772172,0.2278878699518482,0.34864817287956323,0.47314768084832887,0.8134404113239811,0.07136126156675426
HU,2010,7,0.348631497210979,0.6711783045993079,0.5276320443431776,0.22205822669164582,0.48020278280540074,0.2760434522076188,0.8382012547247184,0.07164402510251332
HU,2010,8,0.37563080903605894,0.682308021132901,0.5070577930654129,0.23595246124631863,0.48647841097322636,0.4671759003132398,0.8018440143528839,0.07093034861521308
HU,2010,9,0.3665542425655177,0.8103315526168247,0.5370569904066314,0.18781927847248928,0.577750283526494,0.34045520709929145,0.7906931773500366,0.06994172227510216
HU,2010,10,0.29534220812669465,0.8089217388259602,0.5469444830529238,0.05323266272900057,0.5583300970055279,0.2597107451406524,0.8088327503754121,0.07095957313459393
HU,2011,1,0.3181592417893317,0.5612325903339934,0.41969581894186714,0.18905628388533355,0.26327144255311613,0.5312876172938849,0.640848424041972,0.0826712284953617
HU,2011,2,0.32683807270808735,0.5480296544922331,0.505500849971374,0.21795914674054326,0.25983030424077125,0.5898277896304478,0.7829271655096339,0.05499092731832858
HU,2011,3,0.35531056861351684,0.7306685947706864,0.4874591999409796,0.23640099120218025,0.30055660601397866,0.5720724159913347,0.7436316938984082,0.06640697494028537
HU,2011,4,0.3509521724230285,0.7328547692542361,0.4822062914723549,0.22039042078205665,0.32187462914190934,0.5216247796102511,0.7427373094204548,0.06751679840823
HU,2011,5,0.32231250681300133,0.6638438354792331,0.48764791398615603,0.21871819021700528,0.3456869927319895,0.2713482476220192,0.8154224248209886,0.06672524757560067
HU,2011,6,0.35219533929612346,0.6678223713275189,0.4817827424792443,0.2305111958050518,0.34985001198348625,0.47314768084832887,0.7968549343266734,0.06871050335399034
HU,2011,7,0.347978136138187,0.6826218665368274,0.5092553061653279,0.2158747106347977,0.5113478918987853,0.2760434522076188,0.8223446068314052,0.07092484697028738
HU,2011,8,0.3787728851882533,0.6630619537528006,0.5316067683473117,0.23356641194886849,0.5229490944794344,0.4671759003132398,0.7989086437517666,0.06960816868702616
HU,2011,9,0.3609173655288359,0.7107471271952776,0.5364661134933787,0.1856066783905719,0.600117980954607,0.34045520709929145,0.7723519727446204,0.07143179503214082
HU,2011,10,0.3416116306807722,0.7453995839483009,0.5772951665707169,0.13389428346256166,0.6229302917952717,0.2597107451406524,0.794990967234429,0.07326353568524684
HU,2012,1,0.308990857739237,0.5701367130179803,0.3845806687158077,0.18795114757367248,0.2355907701859444,0.5312876172938849,0.6282754303009171,0.08297933074887955
HU,2012,2,0.32265879978915707,0.5567132367297739,0.48818268841016255,0.20720391303539445,0.26295216799094256,0.5898277896304478,0.7614980119220509,0.05474216419987446
HU,2012,3,0.36150101481045427,0.7519271414489481,0.5029513696387732,0.23333456147059853,0.31682573972490535,0.5720724159913347,0.7649812961485226,0.06594221575440967
HU,2012,4,0.34929771673921434,0.7415497225349349,0.4894770797235653,0.231874874052642,0.3175936755414102,0.5216247796102511,0.7080823299264968,0.0642584259354819
HU,2012,5,0.3153414634339366,0.6854753917910136,0.46691493391925437,0.2000333930505491,0.3435432854510782,0.2713482476220192,0.7813955021374572,0.06648995262514706
HU,2012,6,0.2985531703188344,0.6804481374631752,0.264524665670885,0.14520443154066842,0.3410931067101735,0.47314768084832887,0.7675054773524101,0.06530697898960666
HU,2012,7,0.3388034658037481,0.6892395937663305,0.5092209378136225,0.1894447341917463,0.5000622688717773,0.2760434522076188,0.8188531987700941,0.06818177684255693
HU,2012,8,0.36076480975699843,0.6781486187734341,0.5497841884496072,0.14944927150865928,0.5417523510729674,0.4671759003132398,0.8237104655766423,0.06847033128054765
HU,2012,9,0.34835628351734677,0.7049177722446242,0.5438386945299604,0.1353639196261882,0.608480368974985,0.34045520709929145,0.8041222830191328,0.07201540452556396
HU,2012,10,0.32238069182009926,0.7616687807017357,0.5275767603444713,0.09794149679826916,0.6436069836798249,0.2597107451406524,0.8206572231406595,0.06703353915409838
HU,2013,1,0.29775194594861853,0.5739334192186317,0.4986723943438049,0.11670818464043951,0.25219600370889567,0.5020574555982411,0.6018957311908507,0.08150630781278048
HU,2013,2,0.29082059326591403,0.5593624729708485,0.5382056519680525,0.12803754048088298,0.25200024234409346,0.4791656115766112,0.7577833774200431,0.04988448732879307
HU,2013,3,0.3298514450938263,0.7517826890969409,0.5325368726535643,0.14558399964933622,0.2979027129267608,0.5009459601966323,0.7470604992062696,0.06538106274132564
HU,2013,4,0.32839742386761717,0.7622742732057707,0.5015110818257066,0.1372905447035745,0.32525103242871206,0.5393228930163635,0.7412365738003485,0.060358909857844076
HU,2013,5,0.3153289050521619,0.6914151896477754,0.5064191070883024,0.1357893920759897,0.3178211609054267,0.41686321607033566,0.7810199752394319,0.06300762504684534
HU,2013,6,0.29000890163935605,0.678840245798753,0.5400667443374257,0.09034620840417854,0.3354740294127303,0.31320652975443025,0.783369327726016,0.06328460518278702
HU,2013,7,0.3071444944838341,0.6979781836767738,0.55296732730492,0.09276083850619742,0.45568421587431956,0.32190345410309773,0.8173901492619032,0.06007228311810558
HU,2013,8,0.3462190426707485,0.6973114680266199,0.5732484515292652,0.09525089481320151,0.5210228455690721,0.5569174102778447,0.79218268167082,0.06813103566805613
HU,2013,9,0.3735644773469368,0.7032833263813264,0.6125705012842305,0.10249731181265659,0.5770214428085539,0.7061821001597343,0.7923595696281192,0.07120806151263535
HU,2013,10,0.3732352093820933,0.7373817080851122,0.6855404700062345,0.09981756088473423,0.6048625007970013,0.6172401725522211,0.7794415118543485,0.06871498519134488
HU,2014,1,0.2862405740487509,0.5858105809737955,0.4744045400378327,0.10859822978356863,0.23643758802087242,0.4463210946851052,0.6409069533940527,0.07713129938606779
HU,2014,2,0.2772824642507114,0.5617027313523792,0.5528213336985173,0.1281950815077576,0.2584596050124928,0.3120745578256691,0.7485087103253766,0.052438015021710215
HU,2014,3,0.32941069033296616,0.7564622627213281,0.56079933074105,0.13020741422903034,0.2851432457730087,0.5409142703045487,0.7674030946898646,0.0643751540876964
HU,2014,4,0.3268822194337739,0.7713826070001555,0.5664557007369255,0.09464609743518028,0.3158027761793514,0.5836723223707584,0.7727139682059466,0.06770126361744434
HU,2014,5,0.32450833022184616,0.6875811093718375,0.5544025328550245,0.08980361794755455,0.3430185526559889,0.5774745353052079,0.8114633770321457,0.06886817911504907
HU,2014,6,0.324477315257793,0.7051443164457587,0.554769525715429,0.09333376497621425,0.32140632646151274,0.5561254610933724,0.8091211719545083,0.0717166876806319
HU,2014,7,0.3376034945326885,0.677927309978106,0.5531042764651783,0.09579531268636567,0.4539280094093479,0.5324481514390594,0.8314060531402169,0.06925268896957265
HU,2014,8,0.3237586332719604,0.6900644161399649,0.5952649260514256,0.09654235078661574,0.4771438931181878,0.3434655529194609,0.8154572539992173,0.07035548356637489
HU,2014,9,0.375621301146397,0.7204796617756921,0.6015273990923288,0.10263580863325278,0.575961966970927,0.686425304911248,0.8020949554221988,0.07479327750091443
HU,2014,10,0.39300203610566853,0.7349283878131718,0.6403123778082674,0.10038362949487448,0.6520551523181441,0.6946281617661172,0.8457101055802465,0.08002129050915162
HU,2015,1,0.42382372636280136,0.7577506169960067,0.4994261595863213,0.12749085134130178,0.49741448077023726,0.6008730605585958,0.6968806486091916,0.2444334794936
HU,2015,2,0.4339998016237415,0.732493190104593,0.5211699276846595,0.14575503865089875,0.5181214081881309,0.6333252724563486,0.7984297209516126,0.19894139071735245
HU,2015,3,0.46117265261626716,0.8197392444187335,0.543266656848089,0.16679558539634917,0.478777539860267,0.6135698287038553,0.7960341770653576,0.25541242022353644
HU,2015,4,0.45944007019031213,0.8323366325149475,0.5463175641983711,0.16479593885451382,0.4454617701444992,0.6450037085994554,0.7813837256422935,0.25684694119287377
HU,2015,5,0.4002381033535798,0.7423879169572601,0.5675764032951707,0.0884510317703077,0.54547144674493,0.3704982695546004,0.8458798591046278,0.25822839934632225
HU,2015,6,0.4305956618127871,0.7077675228460488,0.5791292473123048,0.09166862517567731,0.5410079583836969,0.5993456983689796,0.8429711962745847,0.2672433591163379
HU,2015,7,0.4275498684095014,0.6611754739122461,0.584190725390255,0.09188100189519392,0.5294082089755091,0.5971275162222089,0.859262497788983,0.2709110449272451
HU,2015,8,0.44721695770724995,0.6669761060178374,0.6330179578285646,0.0932232699083784,0.5618589726472829,0.6823087501939885,0.8455422185736843,0.28043592186489064
HU,2015,9,0.4478477686208427,0.7091894603966397,0.6584062463524998,0.09770745294834803,0.48257590660149713,0.6570067410095666,0.8403001537075339,0.29727548194979775
HU,2015,10,0.4536094010675197,0.6981165346547682,0.7037526758541975,0.09688462957958524,0.5366110349543807,0.5821910956345383,0.8738156631141307,0.30410704229637914
HU,2016,1,0.4726022013545852,0.744225419519497,0.5673129997234465,0.1808144548771538,0.5432666386319536,0.6522678250206417,0.7265918725386191,0.26790466254471085
HU,2016,2,0.4523966304559691,0.698230662517957,0.6023286017971315,0.1666511565155845,0.5029122216106785,0.6466762322506333,0.8044067571628417,0.21151442774563248
HU,2016,3,0.48520420805200526,0.7880794505070527,0.6104607694694049,0.18775363600480838,0.5049340482002658,0.6458309996294205,0.8319100973023584,0.2583603430965208
HU,2016,4,0.4959224743856537,0.8108132942145914,0.6049892481115126,0.18949457923135835,0.5444425068033215,0.6808776699020002,0.8012118610698092,0.2672161715136618
HU,2016,5,0.482567788347527,0.6864969455286327,0.5970121791413995,0.1647350297328761,0.5559158879603954,0.6960396591265304,0.8520765707443668,0.27376558336210277
HU,2016,6,0.48755825806552333,0.6980421589404894,0.6036408593765519,0.16446971552998757,0.5791027859260275,0.6824358318465055,0.8378374581976182,0.2854053732554367
HU,2016,7,0.46992707999582684,0.6436578083497085,0.5732906140934431,0.15923234224367394,0.5482903930972013,0.6504253619590147,0.8743135747047553,0.2762338041807977
HU,2016,8,0.4922669198301042,0.6431954322309678,0.6616588908158093,0.16370935697718844,0.6022634880605905,0.6904021816192513,0.8374732062179814,0.2887316202914341
HU,2016,9,0.5001356353257501,0.7364739677223476,0.677789089189605,0.17433642599750707,0.5431745564418721,0.6705663488133425,0.8370465944834354,0.29501471467785206
HU,2016,10,0.5031586021513662,0.6993276804415808,0.7022551828101227,0.17177486613147855,0.6241117294340146,0.6251752510468581,0.8447940984025792,0.2936189152167247
HU,2017,1,0.5363119315843657,0.720795166957323,0.6646705078416294,0.3151703916593237,0.5299441269470836,0.7228297505888789,0.7462142313431691,0.295684729841934
HU,2017,2,0.46054605570039736,0.6881452529927332,0.6166527849669043,0.17354715648309757,0.5185475060198174,0.6901145692994776,0.8049840988770737,0.20714578696893504
HU,2017,3,0.48822007802557693,0.7664700413688921,0.6236245536469968,0.19841424504635183,0.45304004655222163,0.6901970324905656,0.8373680140520913,0.2662515608916395
HU,2017,4,0.501176169181748,0.7723038042691066,0.6458438811565886,0.20026797546371325,0.508994815340877,0.7186678035525154,0.7988727842199785,0.27207364882583157
HU,2017,5,0.49815949028421197,0.7276054333874589,0.6485985311850512,0.17183290358762132,0.5834932104402638,0.702355841091931,0.8439197835509109,0.2714603857569994
HU,2017,6,0.4967144381005446,0.6811125354499802,0.6772118728671301,0.1772899866515928,0.6002491984402618,0.6489174140723941,0.8477732793854924,0.2762606958979678
HU,2017,7,0.48946005463912007,0.6479559840212298,0.6545469308846794,0.1767763776219301,0.5719358141245459,0.6331059678245511,0.8842324080063383,0.2803626305165551
HU,2017,8,0.4945904639536379,0.6252165296787069,0.6754852636179112,0.18141069005334687,0.6025749028374866,0.664914335533819,0.848870233572506,0.27783881869611987
HU,2017,9,0.5053021492511546,0.7650272762254726,0.6813297257721026,0.18961987452928306,0.5638623537091222,0.6358089995516453,0.8175903447612839,0.29033833482572313
HU,2017,10,0.4960712446947658,0.7219018501249104,0.7058973019135221,0.18759224078007786,0.5518129709566008,0.5528782455425928,0.8333972801194259,0.30415876820075133
HU,2018,1,0.4769875444336114,0.7247767962869962,0.6244293246358762,0.18562282830804944,0.5089774986933179,0.648895146211244,0.736949797795847,0.27473835877453984
HU,2018,2,0.4713277039046126,0.6533888880309124,0.6876325323907293,0.166738751987562,0.5002258103651778,0.7628838148120871,0.8203690902647762,0.22032424025417072
HU,2018,3,0.5105732076943673,0.7450745705473061,0.7111060088091173,0.20196171623655124,0.5035585877193963,0.7246612273341454,0.8446142991026658,0.2742581527413686
HU,2018,4,0.5266057534934577,0.7559728000029509,0.7199084131667126,0.2636163228916407,0.4895200338646408,0.7261430974262078,0.8005533080767326,0.2750809663724482
HU,2018,5,0.4961739974077955,0.61908045593722,0.7260223100705399,0.16998695357307098,0.5499472921404519,0.7396771762812121,0.8718489132686684,0.2732252537866884
HU,2018,6,0.5056588260056868,0.6375646370089978,0.7342659910605234,0.1815324573416399,0.5757738386067697,0.7052860224345978,0.8537073906410595,0.28690953220659543
HU,2018,7,0.49253815706468884,0.565960598068958,0.7567817674794752,0.17776525642789612,0.5561471996214519,0.6847729454297605,0.8868560016563811,0.27345506301012307
HU,2018,8,0.505005688480425,0.6016535839200461,0.7830130653244373,0.18466864429249327,0.602152436636453,0.6475316787464304,0.8515560282580366,0.28999099854115007
HU,2018,9,0.5159777449032652,0.6043603743074569,0.7758941231317575,0.19453828043392474,0.5576642666960461,0.761273643226838,0.8282797001011789,0.30354469365357134
HU,2018,10,0.5487802482414524,0.694961445603083,0.8128875359172237,0.2939700572863736,0.5346068604731191,0.6884974470221915,0.8404681376706145,0.2917674995251975
HU,2019,1,0.499751485490123,0.7257323071532668,0.658614870485433,0.19876630656052924,0.5180186576971263,0.7255915380654552,0.7366041051652494,0.2959757657235442
HU,2019,2,0.48004574859625004,0.6682984138717354,0.6954353940506082,0.1906008540861342,0.4942436992754073,0.7217887834835128,0.8264376558768797,0.22493910569031883
HU,2019,3,0.5082453634391141,0.7406664424377106,0.7234201463148137,0.20701031947919835,0.490417635414235,0.7090026478846893,0.8408491921075576,0.2701323938657254
HU,2019,4,0.507823519773314,0.7641068174692757,0.6940785125708755,0.2076941114773521,0.46019339544612187,0.7268775476814238,0.8100285267572479,0.2918104711248747
HU,2019,5,0.4932613172186446,0.6391323732259946,0.739056887617824,0.17330908572386994,0.5327421006447087,0.6444566583875274,0.8706699623525493,0.2903254426319777
HU,2019,6,0.4897577302536612,0.6754627425379183,0.7371913750716915,0.1728366959693981,0.5752568952137735,0.6118280213144165,0.8644767347612133,0.2581112835936284
HU,2019,7,0.46163361664467767,0.6614035639334953,0.7749157376805681,0.18235920731759506,0.6042268239928464,0.3559940874117515,0.8882652437250139,0.25017725694752785
HU,2019,8,0.5156311392522739,0.6627996659984591,0.7633260808754009,0.1782109090138405,0.6324834690204265,0.7075833383557519,0.8439914086773989,0.28456565773572445
HU,2019,9,0.5005987732756223,0.6966926288484981,0.7839301551267993,0.19285816156328703,0.5435213696124837,0.5832236264129393,0.8463165107163163,0.2787964965982145
HU,2019,10,0.48993255782318557,0.6658939887224018,0.7957900994439238,0.25102764211591594,0.5565783795602723,0.35406843779613617,0.8488409730485063,0.30450123045745836
HU,2020,1,0.5474445172189701,0.6955190395607053,0.6981247395552358,0.5430685878214517,0.4462235348235662,0.2834223935240447,0.7402782420563474,0.5969011571405046
HU,2020,2,0.5421369344783757,0.678400400840704,0.7627516223204789,0.5942294495677688,0.5175498758465443,0.17202618122779842,0.8178148922328374,0.6148055662057049
HU,2020,3,0.5562179478626473,0.7548108029657153,0.7836153697923983,0.5842415394302815,0.45985332399736634,0.16146770208648276,0.842521181441227,0.7618959786241276
HU,2020,4,0.5734818110160386,0.7702989205220654,0.7590224029508856,0.6426079625107814,0.49929393703670144,0.18120825946649066,0.8013835923868139,0.748863773946841
HU,2020,5,0.5653946759032372,0.6912147921490683,0.7716507547863153,0.5672168431919532,0.5467859328012067,0.16715829228952725,0.8582913210170581,0.7782140998352193
HU,2020,6,0.5686772882089944,0.7208549773845887,0.8082477836906995,0.5455105446005174,0.581391904740168,0.16221693217265407,0.8417614284301029,0.7622745619234342
HU,2020,7,0.5411683572544904,0.6573977404981403,0.7755487871585399,0.5566228615215306,0.5601394356623945,0.12835610522856966,0.8825633892380457,0.7548658996248963
HU,2020,8,0.5751331204010399,0.6755482804867575,0.7899151925538525,0.600550753715808,0.556904082532668,0.1760968439989135,0.8462005446182547,0.7826846140857704
HU,2020,9,0.5434405004959552,0.6905405525307116,0.7337915610935546,0.5402790127777936,0.557475318831857,0.14068890165444126,0.8569698156938563,0.7607343089894782
HU,2020,10,0.5703651320115009,0.6785867482496325,0.728280315245893,0.640528726963623,0.5637128432254506,0.16221400056229782,0.8248778953674755,0.8224173956486132
HU,2021,1,0.4975612972939128,0.7358418222157133,0.6561407945753143,0.32009454132254606,0.5592599340411702,0.21428588735190476,0.7040160226696497,0.5789973075499765
HU,2021,2,0.5043614658858204,0.74707285816488,0.6989390868877231,0.44721850501024496,0.5655646770272156,0.137999594896469,0.8085450785012397,0.5633871136582832
HU,2021,3,0.5555061259366112,0.776381521266929,0.766521874464331,0.6256923730920607,0.5657720518166084,0.12696368021734095,0.8507961606250486,0.7173231541341931
HU,2021,4,0.5244568710665325,0.8083503065275797,0.7595075426071145,0.6487346382221925,0.5359968510614274,0.08638292322695823,0.808957007367327,0.7315669809317146
HU,2021,5,0.5512603445821126,0.6797222435971322,0.8186662986915612,0.6191223443311742,0.6030391381101716,0.11200344989964685,0.8462964395989487,0.7855665446433971
HU,2021,6,0.5649771528960944,0.6620913079648416,0.8203393805993507,0.6446498618649379,0.5929350539218631,0.13019626017397873,0.8553708349749783,0.7947321554553801
HU,2021,7,0.5291339755165821,0.6018544403097403,0.8404944464688837,0.6747828036166715,0.6177178172856397,0.07893564467261968,0.8892863486333785,0.7846289008923188
HU,2021,8,0.586613700968536,0.6366844482428758,0.8340283217495689,0.6788289548182906,0.6280210272349216,0.15396905581655276,0.8572320504359037,0.8000073638258579
HU,2021,9,0.5788695423352729,0.6592696157828494,0.8061125561415806,0.6943753116031606,0.5636878971732319,0.1508806277101448,0.8409757471811913,0.8251942907084818
HU,2021,10,0.5919012837089739,0.6018102412386718,0.7834889128414237,0.7469177310224865,0.568170221868212,0.17245046912451226,0.8457742082602429,0.8721325363750978
HU,2022,1,0.5653398752890095,0.7381320301826152,0.7959381255274663,0.4902727157450736,0.46145756624927975,0.29279142940974096,0.7408305389233717,0.6401875724795164
HU,2022,2,0.553160129134514,0.7224398365553145,0.7630918382660948,0.609931773648004,0.5329643774252467,0.17761593179891594,0.7978345679966036,0.6240270031421989
HU,2022,3,0.5943418886418834,0.8092087287179478,0.8257686548654546,0.6887694898477574,0.5453279577692275,0.1667795079940958,0.8147912276986466,0.7680946321100296
HU,2022,4,0.6097398223315004,0.8432022119690047,0.85402543935934,0.7310229253779746,0.5495647307461531,0.1656475545681667,0.8616861891511755,0.7587965771156729
HU,2022,5,0.6018310784538505,0.7472213782423756,0.8448019663218002,0.6655627893637557,0.6216376056035157,0.1659149379010297,0.8428130363108766,0.78302391405857
HU,2022,6,0.6086344009583138,0.7202959799011521,0.8542751897700875,0.7181975568738023,0.5662864480725142,0.1754619936272444,0.885173070501904,0.7959675100079574
HU,2022,7,0.5929165569048577,0.6783416240073024,0.8463578255634673,0.7036395806283027,0.5686913989071251,0.1632081337336573,0.8695434957120176,0.7901190526764481
HU,2022,8,0.5146828325337518,0.6575674686146139,0.8248393205284765,0.6788422599181357,0.5853759772831683,0.18183646301150594,0.32034413809933393,0.7620203661160975
HU,2022,9,0.6160828583549428,0.7236551599961311,0.8619498600419401,0.7109166309243696,0.5470910993363459,0.2002346260192995,0.9135711258022348,0.7591023596526225
HU,2022,10,0.6119498652237716,0.703069655395869,0.8329517336241837,0.7765476258806627,0.5460752772551115,0.20089815505984163,0.89143952241695,0.7226105023121412
HU,2023,1,0.5754073832092481,0.7924118418544152,0.7153714589703524,0.5451846348048912,0.5275566057751087,0.2925358428724024,0.7810222983899645,0.5606479689381563
HU,2023,2,0.5393671017665266,0.797914065269461,0.7816251887201564,0.5978238732577159,0.4623541614279892,0.1749977142900433,0.7217324641283993,0.6099298180820756
